rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
11,B000P20R8I,Britney Spears Fantasy Luxury Fragrance for Women | Britney | Spears | Fantasy | Luxury,4.7,20541,35283.0,KRW,"KRW 35,283",,https://www.amazon.com/Britney-Spears-Fantasy-Eau-Parfum/dp/B000P20R8I/ref=zg_bs_g_118457031_d_sccl_11/521-0800558-3650024
12,B07MTK91YF,So…? Unique Womens Vegan Vanilla Candy Body Mist Fragrance Spray 150ml,4.7,1897,5606.0,KRW,"KRW 5,606",,https://www.amazon.com/Unique-Vanilla-Candy-Body-150ml/dp/B07MTK91YF/ref=zg_bs_g_118457031_d_sccl_12/521-0800558-3650024
13,B000VON73W,"Calvin Klein - Eau De Toilette CKIN2U - Calvin Klein Women, Ladies Perfume, Women's Perfume, Calvin Klein Perfume, Calvin Kle",4.6,32544,38124.0,KRW,"KRW 38,124",,https://www.amazon.com/Calvin-Klein-CKIN2U-Toilette-150ml/dp/B000VON73W/ref=zg_bs_g_118457031_d_sccl_13/521-0800558-3650024
14,B00123F02C,"Christina Aguilera Signature Eau de Parfum (50ml) Floral, Fruity & Exotic Scent, Luxury Fragrance for Women",4.6,4297,16240.0,KRW,"KRW 16,240",,https://www.amazon.com/Christina-Aguilera-Eau-Parfum-50/dp/B00123F02C/ref=zg_bs_g_118457031_d_sccl_14/521-0800558-3650024
15,B08WR5G8SN,Miss So...? Mini Galore Womens Body fragrance Gift Set 4x50ml,4.6,6582,11175.0,KRW,"KRW 11,175",,https://www.amazon.com/Miss-Mini-Galore-Perfume-4X50Ml/dp/B08WR5G8SN/ref=zg_bs_g_118457031_d_sccl_15/521-0800558-3650024
16,B000C1ZFBG,"Versace Blue Jeans Eau De Toilette for Men, 75 ml (Pack of 1)",4.6,19151,29901.0,KRW,"KRW 29,901",,https://www.amazon.com/Versus-Blue-Jeans-Eau-Toilette/dp/B000C1ZFBG/ref=zg_bs_g_118457031_d_sccl_16/521-0800558-3650024
17,B09VN62HF3,"Azzaro The Most Wanted Parfum, Intense Fougere Ambery Spicy Fragrance for Men with Red Ginger, Glowing Toffee, Bourbon Vanill",4.5,10095,152495.0,KRW,"KRW 152,495",,https://www.amazon.com/Azzaro-Most-Wanted-Perfume-Parfum/dp/B09VN62HF3/ref=zg_bs_g_118457031_d_sccl_17/521-0800558-3650024
18,B0746B4718,"Toureal Travel Perfume Atomiser Refillable, 8ml Atomiser Spray Bottle,Black | Empty aftershave dispener, twist up cologne dec",4.6,5402,10876.0,KRW,"KRW 10,876",,https://www.amazon.com/MYLL-Perfume-Atomiser-Refillable-Atomizer/dp/B0746B4718/ref=zg_bs_g_118457031_d_sccl_18/521-0800558-3650024
19,B0009OAHEQ,"JOOP! Homme - Eau de Toilette for Men - Woody Fragrance with Notes of Orange Blossom, Tonka Bean Accord and Honey - Medium Lo",4.7,57299,46533.0,KRW,"KRW 46,533",,https://www.amazon.com/Joop-Homme-Eau-Toilette-125/dp/B0009OAHEQ/ref=zg_bs_g_118457031_d_sccl_19/521-0800558-3650024
20,B08931C1WB,"Toureal Travel Perfume Atomiser Refillable, 8ml Spray Bottle，3Pcs,Pink | Aftershave Fragrance Cologne Decanter, Mini Pocket S",4.5,2411,15548.0,KRW,"KRW 15,548",,https://www.amazon.com/Toureal-Atomizers-Refillable-Dispenser-Portable/dp/B08931C1WB/ref=zg_bs_g_118457031_d_sccl_20/521-0800558-3650024
21,B00F12X4ZU,"Ted Baker Woman Pink EDT, Floral Green Fruity, 100ml | A 100ml full sized long lasting fragrance for her. Fruity floral scent",4.5,1952,18258.0,KRW,"KRW 18,258",,https://www.amazon.com/Ted-Baker-Woman-100ml-Clear/dp/B00F12X4ZU/ref=zg_bs_g_118457031_d_sccl_21/521-0800558-3650024
22,B09X3HB2BR,Sol de Janeiro Hair & Body Perfume Mist,4.7,14980,54663.0,KRW,"KRW 54,663",,https://www.amazon.com/SOL-JANEIRO-Brazilian-Crush-Fragrance/dp/B09X3HB2BR/ref=zg_bs_g_118457031_d_sccl_22/521-0800558-3650024
23,B0BX656GMJ,"Bellavita Luxury G.O.A.T. Eau de Parfum | Citrus, Woody Scent profile with Bergamot, Lavender, and Pepper Top notes | 100 ml",4.2,6007,37358.0,KRW,"KRW 37,358",,https://www.amazon.com/Bella-Vita-Luxury-Patchouli-Fragrance/dp/B0BX656GMJ/ref=zg_bs_g_118457031_d_sccl_23/521-0800558-3650024
24,B0CBSMTQJ3,"Rosiya Perfume Atomiser pack of 5pcs Perfume Travel Bottle, 5ML Refillable Perfume Spray Bottle Easy to Refill Empty Atomiser",3.8,2817,9325.0,KRW,"KRW 9,325",,https://www.amazon.com/Rosiya-Perfume-Atomiser-Refillable-Handbag/dp/B0CBSMTQJ3/ref=zg_bs_g_118457031_d_sccl_24/521-0800558-3650024
25,B0B92Y18GT,"Khamrah by Lattafa for Men - 3.4 oz EDP Spray | Natural Spray, Long-Lasting Scent, Unisex",4.5,37342,56064.0,KRW,"KRW 56,064",,https://www.amazon.com/Khamrah-EDP-Vanilla-Lattafa-Perfumes/dp/B0B92Y18GT/ref=zg_bs_g_118457031_d_sccl_25/521-0800558-3650024
26,B0FKD8PXNQ,"MCoBeauty Fragrance Mist - No. 4 Vanilla & Macadamia | Hair & Body Spray, All Day Wear, Light Sweet Perfume, Long Lasting, Ve",3.9,95,13082.0,KRW,"KRW 13,082",,https://www.amazon.com/MCoBeauty-Fragrance-Vanilla-Macademia-Perfume/dp/B0FKD8PXNQ/ref=zg_bs_g_118457031_d_sccl_26/521-0800558-3650024
27,B000JL7WQK,"VERA WANG Princess - Eau de Toilette for Her - Fruity & Floral Fragrance with Notes of Lady Apple, Pink Guava and Vanilla - M",4.6,57579,44833.0,KRW,"KRW 44,833",,https://www.amazon.com/Vera-Wang-Princess-Toilette-Fragrance/dp/B000JL7WQK/ref=zg_bs_g_118457031_d_sccl_27/521-0800558-3650024
28,B0B1BDWMH1,Choco Musk 50ml Eau De Parfum for men and women | Chocolate Musk by Jannat Aromas,4.1,2885,9344.0,KRW,"KRW 9,344",,https://www.amazon.com/Choco-Musk-Eau-Parfum-Spray/dp/B0B1BDWMH1/ref=zg_bs_g_118457031_d_sccl_28/521-0800558-3650024
29,B0BL9RXL1K,"Scent Beauty - Dolly Parton, Scent from Above Eau de Parfum - 100 ml",4.6,524,42534.0,KRW,"KRW 42,534",,https://www.amazon.com/Dolly-Parton-Scent-Above-Toilette/dp/B0BL9RXL1K/ref=zg_bs_g_118457031_d_sccl_29/521-0800558-3650024
30,B0G449WC83,"Afnan 9 PM Night Out Unisex Extrait de Parfum, 3.4 Fl. Oz",4.6,1764,65390.0,KRW,"KRW 65,390",,https://www.amazon.com/Afnan-Night-Unisex-Extrait-Parfum/dp/B0G449WC83/ref=zg_bs_g_118457031_d_sccl_30/521-0800558-3650024
31,B0FCYV8693,,,,,,,,
32,B0009OAI1S,,,,,,,,
33,B0009OAI40,,,,,,,,
34,B000C1UBRO,,,,,,,,
35,B001BKK3LO,,,,,,,,
36,B01GONKCVS,,,,,,,,
37,B0086I7AIS,,,,,,,,
38,B0B357WZZY,,,,,,,,
39,B00RTQWD80,,,,,,,,
40,B07JPZ95ZP,,,,,,,,
41,B00S2WDIGG,,,,,,,,
42,B073WC6DZL,,,,,,,,
43,B0GVJZS81N,,,,,,,,
44,B000M8BE3C,,,,,,,,
45,B0010MG8NU,,,,,,,,
46,B01G9K2688,,,,,,,,
47,B07WC5V4QN,,,,,,,,
48,B0773XLFRZ,,,,,,,,
49,B005SQQF4Q,,,,,,,,
50,B000RPLZAM,,,,,,,,
51,B07K196HGH,"Montblanc Explorer Eau de Parfum, 30 ml",4.7,3757,44665.0,KRW,"KRW 44,665",,https://www.amazon.com/Montblanc-Explorer-Eau-Parfum-30/dp/B07K196HGH/ref=zg_bs_g_118457031_d_sccl_1/521-0800558-3650024
52,B0B9NK1ZRX,"So…? Unique Grande Womens Mini Mist Gift Set, Body Mist Fragrance Spray (6x50ml)",4.6,3875,20520.0,KRW,"KRW 20,520",,https://www.amazon.com/Unique-Grande-Womens-Fragrance-6x50ml/dp/B0B9NK1ZRX/ref=zg_bs_g_118457031_d_sccl_2/521-0800558-3650024
53,B00NB5XSV4,"Bulldog Skincare Sensitive After Shave Balm for Men, 100ml | Aftershave balm for sensitive skin, designed to hydrate and soot",4.4,3748,5214.0,KRW,"KRW 5,214",,https://www.amazon.com/Bulldog-Sensitive-After-Shave-Balm/dp/B00NB5XSV4/ref=zg_bs_g_118457031_d_sccl_3/521-0800558-3650024
54,B0F9FJNK88,"CNMTCCO Perfume Atomiser, Pack of 4 Perfume Bottles, Perfume Atomiser Refillable, Small and Portable, Suitable for Air Travel",3.9,308,7457.0,KRW,"KRW 7,457",,https://www.amazon.com/CNMTCCO-DLQ81630-Atomizers/dp/B0F9FJNK88/ref=zg_bs_g_118457031_d_sccl_4/521-0800558-3650024
55,B000XE0DS2,"Cacharel, Anaïs Anaïs Eau de Toilette, Floral Women's Perfume",4.7,9818,65408.0,KRW,"KRW 65,408",,https://www.amazon.com/Cacharel-Anais-Eau-Toilette-Women/dp/B000XE0DS2/ref=zg_bs_g_118457031_d_sccl_5/521-0800558-3650024
56,B004E65W36,"Mugler Alien Eau de Parfum, Refillable Womens Perfume",4.7,10791,121454.0,KRW,"KRW 121,454",,https://www.amazon.com/Mugler-Refillable-Featuring-Cashmeran-Powerful/dp/B004E65W36/ref=zg_bs_g_118457031_d_sccl_6/521-0800558-3650024
57,B08VXST6FB,"MILTON-LLOYD ESSENTIALS No.1/3/9/10 - EDP for Men - Fruity & Woody 4 x 50ml | Fragrance Gift Set, Eau de Parfum for Men, 4-Pa",4.4,2299,32704.0,KRW,"KRW 32,704",,https://www.amazon.com/MILTON-LLOYD-ESSENTIALS-No-1-10-Fruity/dp/B08VXST6FB/ref=zg_bs_g_118457031_d_sccl_7/521-0800558-3650024
58,B09XLJZ3SK,"Bellavita Luxury Honey oud Eau de Parfum | 20 ml (0.7 fl.oz.) | Travel Size Perfume for Men and Women | Sweet Honey, Bergamot",3.8,3495,18669.0,KRW,"KRW 18,669",,https://www.amazon.com/Bella-Vita-Luxury-Perfume-Birthdays/dp/B09XLJZ3SK/ref=zg_bs_g_118457031_d_sccl_8/521-0800558-3650024
59,B0D4VBF4SG,"Victoria Secret Bare Vanilla Fragrance Mist, 250ml + APHY Fragrance Guide",4.5,333,33620.0,KRW,"KRW 33,620",,https://www.amazon.com/Victoria-Secret-Vanilla-Fragrance-APHY/dp/B0D4VBF4SG/ref=zg_bs_g_118457031_d_sccl_9/521-0800558-3650024
60,B0BT4ZXSZB,"Avon Little Black Dress Eau de Parfum, Oriental and Floral Fragrance - 50ml | Stylish Perfume with Classic Scents, Perfect fo",4.6,315,19996.0,KRW,"KRW 19,996",,https://www.amazon.com/Avon-Little-Black-Dress-Parfum/dp/B0BT4ZXSZB/ref=zg_bs_g_118457031_d_sccl_10/521-0800558-3650024
61,B01MF8SQGE,Armaf Club De Nuit Intense Man 105ml/3.6oz Eau de Toilette Cologne Spray for Men,4.6,3298,65483.0,KRW,"KRW 65,483",,https://www.amazon.com/Armaf-Intense-105ml-Toilette-Cologne/dp/B01MF8SQGE/ref=zg_bs_g_118457031_d_sccl_11/521-0800558-3650024
62,B076CWFPN9,"Ariana Grande Sweet Like Candy Body Mist, 236 Milliliters",4.6,7452,20557.0,KRW,"KRW 20,557",,https://www.amazon.com/Sweet-Candy-Ariana-Grande-250ml/dp/B076CWFPN9/ref=zg_bs_g_118457031_d_sccl_12/521-0800558-3650024
63,B07VRWWFJP,So…? Summer Escapes Womens Ibiza Dreams Body Mist Fragrance Spray 200ml,4.7,5165,5606.0,KRW,"KRW 5,606",,https://www.amazon.com/Ibiza-Dreams-Body-Mist-200ml/dp/B07VRWWFJP/ref=zg_bs_g_118457031_d_sccl_13/521-0800558-3650024
64,B003PQANKS,"Tommy Hilfiger Tommy Girl 100 ml, Eau de Toilette for Women | Very Fresh Floral Fragrance with Fruity Notes, Transparent Glas",4.7,8440,57914.0,KRW,"KRW 57,914",,https://www.amazon.com/Tommy-Hilfiger-Mujeres-Toilette-Vaporizador/dp/B003PQANKS/ref=zg_bs_g_118457031_d_sccl_14/521-0800558-3650024
65,B0GV5G5HVZ,Sol de Janeiro Cheirosa Perfume Mist Set Best Sellers,4.8,33,52327.0,KRW,"KRW 52,327",,https://www.amazon.com/Sol-Janeiro-Cheirosa-Perfume-Sellers/dp/B0GV5G5HVZ/ref=zg_bs_g_118457031_d_sccl_15/521-0800558-3650024
66,B002BLW0D6,"Diesel Only The Brave Eau de Toilette, Iconic Citrus Woody Men's Aftershave with Fresh Lemon, Energising Mandarin, Bold Leath",4.7,14733,89703.0,KRW,"KRW 89,703",,https://www.amazon.com/Diesel-Only-Brave-Toilette-Spray/dp/B002BLW0D6/ref=zg_bs_g_118457031_d_sccl_16/521-0800558-3650024
67,B0D5JKMCJM,Lattafa Eclaire EDP Spray 100ML (3.4 OZ) Long Lasting & Enchanting Fragrance For Women.,4.4,2403,42964.0,KRW,"KRW 42,964",,https://www.amazon.com/Lattafa-Eclaire-Lasting-Enchanting-Fragrance/dp/B0D5JKMCJM/ref=zg_bs_g_118457031_d_sccl_17/521-0800558-3650024
68,B0D7M526YF,BellaVita Luxury Sigma Male (CEO Man & GOAT Man) Perfume Cologne for Men 2x100ml Combo | Long-Lasting Men's Cologne with Lemo,4.5,820,59765.0,KRW,"KRW 59,765",,https://www.amazon.com/BellaVita-Luxury-Long-Lasting-Lavender-Agarwood/dp/B0D7M526YF/ref=zg_bs_g_118457031_d_sccl_18/521-0800558-3650024
69,B084D1N7JJ,"ARMAF Club De Nuit Intense Man Eau De Parfum, 200ml",4.5,16202,175986.0,KRW,"KRW 175,986",,https://www.amazon.com/Club-Nuit-Intense-200ml-Parfum/dp/B084D1N7JJ/ref=zg_bs_g_118457031_d_sccl_19/521-0800558-3650024
70,B000C1VW3G,"Elizabeth Arden Blue Grass Eau De Parfum, 100ml, Floral Fragrance, Perfume for Women",4.4,3749,22220.0,KRW,"KRW 22,220",,https://www.amazon.com/Elizabeth-Arden-Blue-Grass-Parfum/dp/B000C1VW3G/ref=zg_bs_g_118457031_d_sccl_20/521-0800558-3650024
71,B000C217SA,Paco by Paco Rabanne Eau de Toilette For Men 100ml,4.2,7795,42889.0,KRW,"KRW 42,889",,https://www.amazon.com/Paco-Rabanne-EDT-100/dp/B000C217SA/ref=zg_bs_g_118457031_d_sccl_21/521-0800558-3650024
72,B000C21BK4,"Ghost The Fragrance Eau de Toilette | Jasmine, Peach & Musk",4.7,11714,56064.0,KRW,"KRW 56,064",,https://www.amazon.com/Ghost-Eau-Toilette-Women-100/dp/B000C21BK4/ref=zg_bs_g_118457031_d_sccl_22/521-0800558-3650024
73,B00F12X5YK,"Ted Baker M Eau De Toilette, Fresh Citrus Spicy Scent, For Men, 75ml | Long Lasting EDT Spray for Men and Teens with Mandarin",4.6,1736,18576.0,KRW,"KRW 18,576",,https://www.amazon.com/Ted-Baker-M-EDT-75ml/dp/B00F12X5YK/ref=zg_bs_g_118457031_d_sccl_23/521-0800558-3650024
74,B000273HTW,Tommy Hilfiger – Tommy Eau de Toilette 100 ml – Perfume for Men – Fougère Fragrance – Citrus and Fruity Notes – Transparent G,4.6,18908,57840.0,KRW,"KRW 57,840",,https://www.amazon.com/Tommy-Hilfiger-Toilette-Fragrance-Transparent/dp/B000273HTW/ref=zg_bs_g_118457031_d_sccl_24/521-0800558-3650024
75,B0CN9PWGGL,Khamrah Qahwa by Lattafa for Unisex - 3.4 oz EDP Spray,4.5,10458,91983.0,KRW,"KRW 91,983",,https://www.amazon.com/Lattafa-S8315919-Khamrah-Qahwa/dp/B0CN9PWGGL/ref=zg_bs_g_118457031_d_sccl_25/521-0800558-3650024
76,B0DF85K4N5,Angham by Lattafa for Unisex - 3.4 oz EDP Spray,4.5,7984,37358.0,KRW,"KRW 37,358",,https://www.amazon.com/Angham-Eau-Parfum-100ml-Lattafa/dp/B0DF85K4N5/ref=zg_bs_g_118457031_d_sccl_26/521-0800558-3650024
77,B09W18N3GT,Sol de Janeiro Hair & Body Perfume Mist,4.6,28571,35040.0,KRW,"KRW 35,040",,https://www.amazon.com/Sol-Janeiro-Brazilian-Crush-Fragrance/dp/B09W18N3GT/ref=zg_bs_g_118457031_d_sccl_27/521-0800558-3650024
78,B0FGJ9Z3LF,Perfume Atomiser 10ml Travel Perfume Bottle 2PCS Atomiser Spray Bottle | Refillable & Travel Size Perfume Bottle Easy to Refi,4.2,244,15548.0,KRW,"KRW 15,548",,https://www.amazon.com/JOOMOKO-Atomiser-Refillable-atomiser-Men%EF%BC%88Black%EF%BC%86Grey%EF%BC%89/dp/B0FGJ9Z3LF/ref=zg_bs_g_118457031_d_sccl_28/521-0800558-3650024
79,B002XQ1YTK,"Juicy Couture - Viva la Juicy Perfume Eau de Parfum, Sweet Fragrance with Vanilla, Jasmine, Caramel, Irresistible Women's Per",4.7,12841,60830.0,KRW,"KRW 60,830",,https://www.amazon.com/Juicy-Couture-Viva-Eau-Parfum/dp/B002XQ1YTK/ref=zg_bs_g_118457031_d_sccl_29/521-0800558-3650024
80,B0083MONTG,Mugler Angel Eau de Parfum,4.7,6506,145020.0,KRW,"KRW 145,020",,https://www.amazon.com/Mugler-Fragrance-Patchouli-Long-Lasting-Refillable/dp/B0083MONTG/ref=zg_bs_g_118457031_d_sccl_30/521-0800558-3650024
81,B00BOJCT4Q,,,,,,,,
82,B0FR56BKDB,,,,,,,,
83,B000P20RNS,,,,,,,,
84,B00GM5VPEM,,,,,,,,
85,B0FPBLHMYG,,,,,,,,
86,B08HVXDLXK,,,,,,,,
87,B07VNLKB99,,,,,,,,
88,B000EPRQ3K,,,,,,,,
89,B00VIPMM4I,,,,,,,,
90,B07K1H9YZY,,,,,,,,
91,B0BLGJHQLJ,,,,,,,,
92,B085M77CXM,,,,,,,,
93,B00F12X6F8,,,,,,,,
94,B0FCYHFYYH,,,,,,,,
95,B0D8L92LQW,,,,,,,,
96,B0H1XKBXT2,,,,,,,,
97,B001HVA4G6,,,,,,,,
98,B0HG1XGX91,,,,,,,,
99,B09XLK9GVS,,,,,,,,
100,B000C1VTK2,,,,,,,,
