rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B0DGTMR754,"medicube Jelly Gel Mask with Salmon DNA PDRN Pink Collagen, 4EA | Overnight Face Mask for Glass Glow Skin - Elasticity, Hydra",4.5,12277,14954.0,KRW,"KRW 14,954",,https://www.amazon.com/medicube-overnight-elasticity-hydrating-moisturizing/dp/B0DGTMR754/ref=zg_bs_g_118464031_d_sccl_1/525-7164153-3906545
2,B0DGPSZVW3,"medicube Jelly Cream with Collagen & Niacinamide, 1.69 fl.oz | Freeze-Dried Hydrolyzed Collagen for Skin Barrier Hydration, 2",4.3,15808,26056.0,KRW,"KRW 26,056",,https://www.amazon.com/medicube-Collagen-Niacinamide-Freeze-Dried-Hydrolyzed/dp/B0DGPSZVW3/ref=zg_bs_g_118464031_d_sccl_2/525-7164153-3906545
3,B07C5R51Q9,CeraVe Hydrating Cleanser for Normal to Dry Skin with Hyaluronic Acid 236ml | Gentle Non-Foaming Face Wash Enriched with 3 Es,4.6,57469,23602.0,KRW,"KRW 23,602",,https://www.amazon.com/CeraVe-Hydrating-Hyaluronic-Essential-Ceramides/dp/B07C5R51Q9/ref=zg_bs_g_118464031_d_sccl_3/525-7164153-3906545
4,B0CW1KV8B6,medicube Toner Pads Zero Pore Pad Mild 2.0 for Gentle Exfoliating | Gentle Calming Toner Pads for Pore Refining & Blackhead R,4.6,3129,34912.0,KRW,"KRW 34,912",,https://www.amazon.com/medicube-Calming-Exfoliation-Minimizing-Blackhead/dp/B0CW1KV8B6/ref=zg_bs_g_118464031_d_sccl_4/525-7164153-3906545
5,B0GHMZXX8Y,"medicube PDRN Pink Collagen Volume Multi Balm Stick - Face & Body Balm | Volufiline, PDRN, NAD, Collagen - Under-Eyes, Neck,",3.9,2274,50036.0,KRW,"KRW 50,036",,https://www.amazon.com/medicube-PDRN-Collagen-Multi-Stick/dp/B0GHMZXX8Y/ref=zg_bs_g_118464031_d_sccl_5/525-7164153-3906545
6,B0DBF65JYY,medicube PDRN Pink Peptide Serum with Salmon DNA | Pink Glow Serum - Peptides & Niacinamide for Hydration & Firm-Looking Skin,4.6,20785,27548.0,KRW,"KRW 27,548",,https://www.amazon.com/medicube-PDRN-Pink-Peptide-Serum/dp/B0DBF65JYY/ref=zg_bs_g_118464031_d_sccl_6/525-7164153-3906545
7,B01M6UUOY2,"Garnier Micellar Water 700ml, All-in-One Face Cleanser & Makeup Remover | Gentle Face and Eye Makeup Remover Suitable For All",4.7,22034,9441.0,KRW,"KRW 9,441",,https://www.amazon.com/Garnier-Micellar-Water-Sensitive-700ml/dp/B01M6UUOY2/ref=zg_bs_g_118464031_d_sccl_7/525-7164153-3906545
8,B0D1G7XF9X,"medicube Zero Pore Blackhead Mud Mask - Pore Cleansing & Gentle Exfoliating | Blackhead-Removing Clay Mask with AHA BHA PHA,",4.4,6650,27378.0,KRW,"KRW 27,378",,https://www.amazon.com/Medicube-Zero-Pore-Blackhead-Cleansing/dp/B0D1G7XF9X/ref=zg_bs_g_118464031_d_sccl_8/525-7164153-3906545
9,B0B7RQ46LD,"CeraVe Blemish Control Cleanser for Blemish-Prone Oily Skin, 236ml | Exfoliating Gel-to-Foam Face Wash with 3 Essential Ceram",4.6,34625,26906.0,KRW,"KRW 26,906",,https://www.amazon.com/CeraVe-Cleanser-Salicylic-Niacinamide-Blemish-Prone/dp/B0B7RQ46LD/ref=zg_bs_g_118464031_d_sccl_9/525-7164153-3906545
10,B089QQBDPD,Acnecide Face Gel 5% Benzoyl Peroxide 15g,4.3,8193,13198.0,KRW,"KRW 13,198",,https://www.amazon.com/Acnecide-Treatment-Percent-Peroxide-Blackheads/dp/B089QQBDPD/ref=zg_bs_g_118464031_d_sccl_10/525-7164153-3906545
