rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
12,B08H3JPH74,"Maybelline Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Builda",4.5,188199,10.82,USD,$10.82,,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=zg_bs_g_beauty_d_sccl_12/138-0528177-1339032
13,B00F1U0YB4,"Mrs. Meyer's Clean Day, Hand Soap Refill, Lemon Verbena Scent, 33 Fl Oz",4.7,53251,7.61,USD,$7.61,,https://www.amazon.com/Mrs-Meyers-Clean-Refill-Verbena/dp/B00F1U0YB4/ref=zg_bs_g_beauty_d_sccl_13/138-0528177-1339032
14,B0DPHQRLJC,"eos Cashmere Body Wash- Vanilla, Creamy Gel with Shea Butter, 16 fl oz",4.7,23029,9.98,USD,$9.98,,https://www.amazon.com/eos-Moisturizing-Nourishing-Phthalate-Sensitive/dp/B0DPHQRLJC/ref=zg_bs_g_beauty_d_sccl_14/138-0528177-1339032
15,B08BW46XXK,"Vanicream Daily Facial Moisturizer, Lightweight, Non-Greasy, 3 Fl Oz | Formulated Without Common Irritants for Sensitive Skin",4.6,25507,13.97,USD,$13.97,,https://www.amazon.com/Vanicream-Moisturizer-Hyaluronic-pH-Balanced-Dermatologist/dp/B08BW46XXK/ref=zg_bs_g_beauty_d_sccl_15/138-0528177-1339032
16,B09HHDHXWX,"Amazon Basics Gentle & Mild Clear Liquid Hand Soap Refill, Triclosan-Free, Dermatologist-Tested, pH Balanced, Cruelty-Free, 5",4.6,45734,5.06,USD,$5.06,,https://www.amazon.com/Amazon-Basics-Gentle-Liquid-Triclosan-free/dp/B09HHDHXWX/ref=zg_bs_g_beauty_d_sccl_16/138-0528177-1339032
17,B00AINMFAC,"Nizoral Anti-Dandruff Shampoo with 1% Ketoconazole, Fresh Scent, 7 Fl Oz | Anti-Fungal Shampoo, Dandruff Shampoo for Dandruff",4.6,112374,16.88,USD,$16.88,,https://www.amazon.com/Nizoral-Anti-Dandruff-Shampoo-Ketoconazole-Dandruff/dp/B00AINMFAC/ref=zg_bs_g_beauty_d_sccl_17/138-0528177-1339032
18,B07GB3NVN1,"Native Deodorant Contains Naturally Derived Ingredients, 72 Hour Odor Control, Deodorant for Women and Men, Aluminum Free, Co",4.4,116378,13.49,USD,$13.49,,https://www.amazon.com/Native-Deodorant-without-Aluminum-Parabens/dp/B07GB3NVN1/ref=zg_bs_g_beauty_d_sccl_18/138-0528177-1339032
19,B0DG4WXBCF,"MEDITHERAPY Retinal Skin Booster Serum 5.07 fl oz | Retinaldehyde, Niacinamide, Cica | Korean Hydrating Face & Body Serum for",4.3,10713,17.49,USD,$17.49,,https://www.amazon.com/MEDITHERAPY-Retinaldehyde-Niacinamide-Hydrating-K-Beauty/dp/B0DG4WXBCF/ref=zg_bs_g_beauty_d_sccl_19/138-0528177-1339032
20,B002MSN3QQ,"EltaMD UV Clear Face Sunscreen with Zinc Oxide, Oil-Free, SPF 46 and SPF 50 | Calms and Protects Acne-Prone Skin and Rosacea,",4.6,48219,45.0,USD,$45.00,,https://www.amazon.com/EltaMD-Clear-Untinted-Sunscreen-Oxide/dp/B002MSN3QQ/ref=zg_bs_g_beauty_d_sccl_20/138-0528177-1339032
21,B00T0C9XRK,"essence Lash Princess False Lash Effect Mascara, Black (Pack of 1) | Volumizing & Lengthening, Clump-Free Fiber Brush, Define",4.3,402001,4.84,USD,$4.84,,https://www.amazon.com/essence-Princess-Effect-Mascara-Cruelty/dp/B00T0C9XRK/ref=zg_bs_g_beauty_d_sccl_21/138-0528177-1339032
22,B0DGPSZVW3,"medicube Jelly Cream with Collagen & Niacinamide, 1.69 fl.oz | Freeze-Dried Hydrolyzed Collagen for Skin Barrier Hydration, 2",4.4,18305,9.9,USD,$9.90,,https://www.amazon.com/medicube-Collagen-Niacinamide-Freeze-Dried-Hydrolyzed/dp/B0DGPSZVW3/ref=zg_bs_g_beauty_d_sccl_22/138-0528177-1339032
23,B000H3I2JG,"Revlon ColorStay Pencil Waterproof Eyeliner, 202 Black Brown, 0.01 oz | Waterproof pencil eyeliner with built-in sharpener. S",4.5,54369,6.67,USD,$6.67,,https://www.amazon.com/ColorStay-Waterproof-Smudgeproof-Longwearing-Ultra-Fine/dp/B000H3I2JG/ref=zg_bs_g_beauty_d_sccl_23/138-0528177-1339032
24,B00MEDOY2G,"Dove Body Wash Body Wash Deep Moisture 30.6 oz Pump, Sulfate Free | Dove Deep Moisture Body Wash hydrates dry skin for 24 hou",4.8,86161,10.99,USD,$10.99,,https://www.amazon.com/Dove-24hr-Lotion-Body-Moisture/dp/B00MEDOY2G/ref=zg_bs_g_beauty_d_sccl_24/138-0528177-1339032
25,B01MSSDEPK,"CeraVe Hydrating Cleanser with Hyaluronic Acid, Face Wash for Dry Skin,16oz | Skin Care For Men and Women, Daily Cleanser & M",4.7,132787,15.97,USD,$15.97,,https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B01MSSDEPK/ref=zg_bs_g_beauty_d_sccl_25/138-0528177-1339032
26,B01N1LL62W,"CeraVe Foaming Facial Cleanser, Face Wash for Oily Skin, 16fl oz | Skin Care with Hyaluronic Acid & Niacinamide, Makeup Remov",4.8,104239,15.97,USD,$15.97,,https://www.amazon.com/CeraVe-Foaming-Facial-Cleanser-Face/dp/B01N1LL62W/ref=zg_bs_g_beauty_d_sccl_26/138-0528177-1339032
27,B01MDTVZTZ,"The Ordinary Niacinamide 10% + Zinc 1%, Smoothing Serum for Blemish-Prone Skin",4.7,63977,6.0,USD,$6.00,,https://www.amazon.com/Ordinary-Niacinamide-10-Zinc-30ml/dp/B01MDTVZTZ/ref=zg_bs_g_beauty_d_sccl_27/138-0528177-1339032
28,B00TTD9BRC,"CeraVe Moisturizing Cream, Face & Body Moisturizer for Dry Skin, 19oz | Skin Care with Hyaluronic Acid, Skin Barrier Repair,",4.7,147919,18.96,USD,$18.96,,https://www.amazon.com/CeraVe-Moisturizing-Cream-Daily-Moisturizer/dp/B00TTD9BRC/ref=zg_bs_g_beauty_d_sccl_28/138-0528177-1339032
29,B01N34XW93,La Roche-Posay Toleriane Purifying Foaming Facial Cleanser with Niacinamide | Oil free face wash for sensitive skin with niac,4.7,45770,19.99,USD,$19.99,,https://www.amazon.com/Roche-Posay-Toleriane-Purifying-Sensitive-Niacinamide/dp/B01N34XW93/ref=zg_bs_g_beauty_d_sccl_29/138-0528177-1339032
30,B01MYEZPC8,"The Ordinary Hyaluronic Acid 2% + B5 (with Ceramides), Multi-Depth Hydration Serum for Plumper, Smoother Skin",4.7,40118,9.9,USD,$9.90,,https://www.amazon.com/Ordinary-Hyaluronic-Acid-2-30ml/dp/B01MYEZPC8/ref=zg_bs_g_beauty_d_sccl_30/138-0528177-1339032
31,B07ZTN5N1V,,,,,,,,
32,B0CMYR1CNK,,,,,,,,
33,B0DBF65JYY,,,,,,,,
34,B07RK4HST7,,,,,,,,
35,B017PCGABI,,,,,,,,
36,B00365DABC,,,,,,,,
37,B07QZ5CTTF,,,,,,,,
38,B075JRT85B,,,,,,,,
39,B08WYXNVQ7,,,,,,,,
40,B0B1PDDLGZ,,,,,,,,
41,B0DYTQ5GYQ,,,,,,,,
42,B0039LMTAQ,,,,,,,,
43,B07PBQZ3KF,,,,,,,,
44,B0GHMZXX8Y,,,,,,,,
45,B00HF3XSO0,,,,,,,,
46,B0H72GFKJQ,,,,,,,,
47,B00949CTQQ,,,,,,,,
48,B07GKVBQDG,,,,,,,,
49,B0CZF2T7CK,,,,,,,,
50,B00J4YYFYA,,,,,,,,
51,B08SNSSTPZ,"L3 Level 3 Hair Texture Powder for Men, Volume, Natural Look, 30 g | Styling powder, hair texturizer, non-greasy finish, buil",4.5,30475,9.66,USD,$9.66,,https://www.amazon.com/Level-Styling-Powder-Natural-Delivers/dp/B08SNSSTPZ/ref=zg_bs_g_beauty_d_sccl_1/138-0528177-1339032
52,B08V3JGB1F,"Kitsch Dermaplane Razor for Women Face – Terracotta, 12 pcs | Face Razors for Women & Men, Eyebrow Razor & Face Shaver – Exfo",4.3,37698,8.99,USD,$8.99,,https://www.amazon.com/Kitsch-Dermaplaning-Tool-Eyebrow-Dermaplane/dp/B08V3JGB1F/ref=zg_bs_g_beauty_d_sccl_2/138-0528177-1339032
53,B0GD6R7CFJ,"BIODANCE Hydrogel Eye Patches for Under Eye - Collagen Peptide, Anti Wrinkle & Fine Lines (60 Count)",4.5,3519,23.0,USD,$23.00,,https://www.amazon.com/BIODANCE-Collagen-Peptide-Patches-Essentials/dp/B0GD6R7CFJ/ref=zg_bs_g_beauty_d_sccl_3/138-0528177-1339032
54,B0FKGJYFC8,"Dr.Althea 345 Relief Cream, 1.69 Fl Oz (Ver.2 - Pack of 1) | PDRN & Hyaluronic Acid for Instant Hydration, Blemish, Post-Acne",4.6,21273,27.0,USD,$27.00,,https://www.amazon.com/Dr-Althea-Moisturizer-Soothing-Recovery-Niacinamide/dp/B0FKGJYFC8/ref=zg_bs_g_beauty_d_sccl_4/138-0528177-1339032
55,B014E2D6BY,grace & stella Award Winning Eye Patches for Puffy Eyes | Birthday Gifts for Women - Under Eye Mask for Dark Circles & Undere,4.3,49098,23.95,USD,$23.95,,https://www.amazon.com/Under-Eye-Patches-Gold-24-Pairs/dp/B014E2D6BY/ref=zg_bs_g_beauty_d_sccl_5/138-0528177-1339032
56,B0DGTMR754,"medicube Jelly Gel Mask with Salmon DNA PDRN Pink Collagen, 4EA | Overnight Face Mask for Glass Glow Skin - Elasticity, Hydra",4.6,12440,15.2,USD,$15.20,,https://www.amazon.com/medicube-overnight-elasticity-hydrating-moisturizing/dp/B0DGTMR754/ref=zg_bs_g_beauty_d_sccl_6/138-0528177-1339032
57,B081FFRGZB,"Softsoap Antibacterial Liquid Hand Soap, White Tea & Berry Scent, 50 fl oz | Refill Size, Paraben-Free, Phthalate-Free, Bathr",4.6,22357,5.97,USD,$5.97,,https://www.amazon.com/Softsoap-Antibacterial-Liquid-Refill-White/dp/B081FFRGZB/ref=zg_bs_g_beauty_d_sccl_7/138-0528177-1339032
58,B0BT1WL6KY,"method Body Wash, Simply Nourish, 28 fl oz | Soothing Formula, Leaves Skin Feeling Soft & Moisturized, Made Without Parabens,",4.7,13395,12.0,USD,$12.00,,https://www.amazon.com/Method-Simply-Nourish-Paraben-Phthalate/dp/B0BT1WL6KY/ref=zg_bs_g_beauty_d_sccl_8/138-0528177-1339032
59,B0DWFLY18Y,"Anua PDRN Hyaluronic Acid 100 Moisturizing Cream, 2.02 fl oz | Lightweight, Non-Greasy Hydrating Face Moisturizer with Salmon",4.6,5057,24.0,USD,$24.00,,https://www.amazon.com/ANUA-Hyaluronic-Moisturizing-Lightweight-Moisturizer/dp/B0DWFLY18Y/ref=zg_bs_g_beauty_d_sccl_9/138-0528177-1339032
60,B06WD5J8KY,"The Ordinary Azelaic Acid Suspension 10%, Formula for Uneven and Blemish-Prone Skin",4.5,8764,12.2,USD,$12.20,,https://www.amazon.com/Ordinary-Azelaic-Acid-Suspension-30ml/dp/B06WD5J8KY/ref=zg_bs_g_beauty_d_sccl_10/138-0528177-1339032
61,B0D2Z3GGCY,medicube Capsule Cream with Deep Vitamin C for Radiance | Liposome Vitamin C Golden Capsule for Radiance & Firm-Looking Skin,4.6,28005,16.9,USD,$16.90,,https://www.amazon.com/medicube-Liposome-Radiance-Firm-Looking-Hydrating/dp/B0D2Z3GGCY/ref=zg_bs_g_beauty_d_sccl_11/138-0528177-1339032
62,B00SK71SAG,"Dove Sensitive Skin Body Wash, 24hr Lotion-Soft Skin, 30.6 oz | Dove Sensitive Skin Body Wash soothes dry, sensitive skin wit",4.8,63657,10.97,USD,$10.97,,https://www.amazon.com/Dove-24hr-Lotion-Body-Sensitive/dp/B00SK71SAG/ref=zg_bs_g_beauty_d_sccl_12/138-0528177-1339032
63,B0DK4Y2YP3,"celimax The Vita A Retinal Shot Tightening Booster (0.51 fl.oz) | 0.1% Retinal, 3% Matryxyl, High-Strength Retinoid, Anti Agi",4.4,23533,19.11,USD,$19.11,,https://www.amazon.com/celimax-Tightening-Liposomized-Matryxyl-Minimizer/dp/B0DK4Y2YP3/ref=zg_bs_g_beauty_d_sccl_13/138-0528177-1339032
64,B01N7T7JKJ,"La Roche-Posay Toleriane Hydrating Gentle Facial Cleanser, with Niacinamide | Face cleanser with niacinamide & ceramides, saf",4.6,39532,19.99,USD,$19.99,,https://www.amazon.com/Roche-Posay-Toleriane-Hydrating-Gentle-Cleanser/dp/B01N7T7JKJ/ref=zg_bs_g_beauty_d_sccl_14/138-0528177-1339032
65,B0G1VBDXYF,Luxe Color Changing Foundation – Medium,4.0,3621,18.99,USD,$18.99,,https://www.amazon.com/Luxe-Color-Changing-Foundation-Medium/dp/B0G1VBDXYF/ref=zg_bs_g_beauty_d_sccl_15/138-0528177-1339032
66,B09DDD6YGJ,"Dove Body Wash Antibacterial For All Skin Types 30.6 oz Pump, Sulfate Free | Dove Antibacterial Body Wash eliminates 99% of b",4.8,6596,10.97,USD,$10.97,,https://www.amazon.com/Dove-Body-Wash-Care-Protect/dp/B09DDD6YGJ/ref=zg_bs_g_beauty_d_sccl_16/138-0528177-1339032
67,B09SP2XHKT,"NYX PROFESSIONAL MAKEUP Butter Gloss, Non-Sticky Lip Gloss - Sugar Glass ,Clear",4.5,125948,5.97,USD,$5.97,,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Butter-Non-Sticky/dp/B09SP2XHKT/ref=zg_bs_g_beauty_d_sccl_17/138-0528177-1339032
68,B0BX2TZZWG,"Tree Hut Body Scrub, Vanilla, 18 Oz | Exfoliating & Hydrating Sugar Scrub with Shea Butter & Essential Oils, Smooth Skin, Bod",4.7,7310,8.94,USD,$8.94,,https://www.amazon.com/Tree-Hut-Variety-Strawberry-Champaine/dp/B0BX2TZZWG/ref=zg_bs_g_beauty_d_sccl_18/138-0528177-1339032
69,B0BRMYHMS5,"medicube Wrapping Mask Collagen - Overnight Peel Off Facial Mask | Elasticity & Hydration Care, Reduces Sagging & Dullness -",4.5,23629,15.2,USD,$15.20,,https://www.amazon.com/Medicube-Collagen-Wrapping-Elasticity-Hydration/dp/B0BRMYHMS5/ref=zg_bs_g_beauty_d_sccl_19/138-0528177-1339032
70,B004INIW1Y,"L'Oreal Paris Excellence Crème Permanent Hair Dye, Triple Care Hair Color with Hyaluronic Acid for 100% Gray Coverage, 4 Dark",4.6,6139,11.97,USD,$11.97,,https://www.amazon.com/LOreal-Paris-Excellence-Creme-Color/dp/B004INIW1Y/ref=zg_bs_g_beauty_d_sccl_20/138-0528177-1339032
71,B0787GLBMV,"Schick Hydro Silk Touch-Up Dermaplane Razor for Women Face, 3 ct | 3-in-1 dermaplaning tool, Removes peach fuzz, Exfoliating",4.6,200307,5.5,USD,$5.50,,https://www.amazon.com/Schick-Hydro-Silk-Touch-Up-Razor/dp/B0787GLBMV/ref=zg_bs_g_beauty_d_sccl_21/138-0528177-1339032
72,B001ET7IQK,"Dove Beauty Bar Soap Sensitive, 8 Bars for Sensitive Skin, Fragrance Free and Hypoallergenic 3.75 oz",4.8,18307,12.97,USD,$12.97,,https://www.amazon.com/Dove-Beauty-Sensitive-Skin-Count/dp/B001ET7IQK/ref=zg_bs_g_beauty_d_sccl_22/138-0528177-1339032
73,B0DK8DCVK7,Goddvenus Lash Clusters Kit Wispy Eyelash Clusters Lashes Natural DIY Lash Extension Kit 10-16mm Cluster Eyelash Extensions K,4.3,11268,14.99,USD,$14.99,,https://www.amazon.com/Goddvenus-Clusters-Extension-Extensions-Individual/dp/B0DK8DCVK7/ref=zg_bs_g_beauty_d_sccl_23/138-0528177-1339032
74,B0BWX6NZLT,"NOONI Korean Lip Oil - Applepeony - pH Color-Changing Plumping Lip Gloss | 24HR Hydration, Moisturizing Lip Oil, Natural Lip",4.0,25850,9.99,USD,$9.99,,https://www.amazon.com/NOONI-Korean-Lip-Oil-Moisturizing/dp/B0BWX6NZLT/ref=zg_bs_g_beauty_d_sccl_24/138-0528177-1339032
75,B09RG8Q3C3,"Wet Brush Original Detangler Hair Brush, Sky, For All Hair Textures | Ultra-Soft IntelliFlex Bristles Detangle Wet, Dry & Dam",4.7,77959,6.6,USD,$6.60,,https://www.amazon.com/Wet-Brush-Original-Detangler-IntelliFlex/dp/B09RG8Q3C3/ref=zg_bs_g_beauty_d_sccl_25/138-0528177-1339032
76,B0DG1DQ2S7,"Anua Azelaic Acid 10 Hyaluron Redness Soothing Serum, 1.01 fl oz | Facial Serum for Blemish-Prone & Oily-Prone Skin, Lightwei",4.5,6282,22.0,USD,$22.00,,https://www.amazon.com/Azelaic-Hyaluron-Redness-Soothing-Serum/dp/B0DG1DQ2S7/ref=zg_bs_g_beauty_d_sccl_26/138-0528177-1339032
77,B0B6CMT476,"UNA GELLA Solid Nail Glue Super Strong for Press On Nails & Nail Tips 15g | Lamp Curing Needed, Long-Lasting Glue Gel for Cle",4.4,28221,7.99,USD,$7.99,,https://www.amazon.com/UNA-GELLA-Curing-Acrylic-Extension/dp/B0B6CMT476/ref=zg_bs_g_beauty_d_sccl_27/138-0528177-1339032
78,B06XB43LPM,"Cutex Nail Polish Remover, Strength Shield, Leaves Nails Looking Healthy, Contains Vitamins E, B5 & Hydrolyzed Silk, 6.76 Fl",4.8,21940,7.0,USD,$7.00,,https://www.amazon.com/Cutex-strength-shield-Polish-Remover/dp/B06XB43LPM/ref=zg_bs_g_beauty_d_sccl_28/138-0528177-1339032
79,B0BXTS6L35,"Amazon Essentials Epsom Salt Soak, Magnesium Sulfate USP, 3 Pound, 1-Pack (Previously Amazon Basics)",4.8,17132,3.35,USD,$3.35,,https://www.amazon.com/Amazon-Basics-Magnesium-Sulfate-1-Pack/dp/B0BXTS6L35/ref=zg_bs_g_beauty_d_sccl_29/138-0528177-1339032
80,B0BBBSMV94,"Native Coconut & Vanilla Shampoo and Conditioner Contain Naturally Derived Ingredients | All Hair Types, Color & Treated, Fin",4.4,14851,19.78,USD,$19.78,,https://www.amazon.com/Native-Conditioner-Naturally-Ingredients-Moisturizing/dp/B0BBBSMV94/ref=zg_bs_g_beauty_d_sccl_30/138-0528177-1339032
81,B098NSHBQK,,,,,,,,
82,B0014CZ16Q,,,,,,,,
83,B0BVPNQW1C,,,,,,,,
84,B09M7SPFSJ,,,,,,,,
85,B0060OUV5Y,,,,,,,,
86,B084ZP848Y,,,,,,,,
87,B004BD107O,,,,,,,,
88,B00WZQTCS8,,,,,,,,
89,B091D7T4N8,,,,,,,,
90,B0CWPKWPRJ,,,,,,,,
91,B0B9CHS3LR,,,,,,,,
92,B0054LHI5A,,,,,,,,
93,B0B9YHX8DX,,,,,,,,
94,B00SNPCSUY,,,,,,,,
95,B0DFY92NDB,,,,,,,,
96,B0BLXZ4YBJ,,,,,,,,
97,B07BRDVQ4B,,,,,,,,
98,B0FY7963T5,,,,,,,,
99,B0F3J6W5KW,,,,,,,,
100,B004Y9GTOO,,,,,,,,
