rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
11,B0GCC2JV65,"medicube NAD EGF Firming Serum for Face & Neck | Anti-Aging Serum with EGF Peptide, NAD & Collagen - Wrinkle Appearance, Elas",4.6,1840,21.8,USD,$21.80,,https://www.amazon.com/medicube-Firming-Serum-Face-Neck/dp/B0GCC2JV65/ref=zg_bs_g_7792528011_d_sccl_11/138-1816379-0030069
12,B00PBX3L7K,COSRX Snail Mucin 96% Repairing Serum for Sooothing & Hydrating 3.38 oz. | Snail Secretion Filtrate for Dull Skin & Fine Line,4.6,106266,18.5,USD,$18.50,,https://www.amazon.com/COSRX-Repairing-Hydrating-Secretion-Phthalates/dp/B00PBX3L7K/ref=zg_bs_g_7792528011_d_sccl_12/138-1816379-0030069
13,B01EKUBU5Y,"TruSkin Brightening Vitamin C Serum for Face with Hyaluronic Acid, 2 fl oz | Anti aging face serum with Vitamin E to improve",4.4,156514,21.4,USD,$21.40,,https://www.amazon.com/TruSkin-Naturals-Vitamin-Topical-Hyaluronic/dp/B01EKUBU5Y/ref=zg_bs_g_7792528011_d_sccl_13/138-1816379-0030069
14,B0FX418XT8,"Arencia Vitamin C Booster Shot Serum with Glutathione, Niacinamide and Vitamin E for Dark Spot Care, Fine Lines & Wrinkles, G",4.4,3304,18.81,USD,$18.81,,https://www.amazon.com/Arencia-Glutathione-Niacinamide-Wrinkles-Skincare/dp/B0FX418XT8/ref=zg_bs_g_7792528011_d_sccl_14/138-1816379-0030069
15,B08TM8DLFJ,"Good Molecules Hyaluronic Acid Serum for Face, Hydrating Serum, 1 fl oz | Deeply hydrates to plump the look of fine lines. Bo",4.7,17647,5.97,USD,$5.97,,https://www.amazon.com/Good-Molecules-Hyaluronic-Long-Lasting-Fragrance-free/dp/B08TM8DLFJ/ref=zg_bs_g_7792528011_d_sccl_15/138-1816379-0030069
16,B0CLLV2T1P,"Anua Niacinamide 10 + TXA 4 Serum, Korean Skincare, 1.01 fl.oz | Dark Spot Care, Hyaluronic Acid, Tranexamic Acid, Lightweigh",4.5,16898,21.85,USD,$21.85,,https://www.amazon.com/Niacinamide-Serum-Korean-Skincare-fl-oz/dp/B0CLLV2T1P/ref=zg_bs_g_7792528011_d_sccl_16/138-1816379-0030069
17,B07VWSN95S,"CeraVe Resurfacing Retinol Face Serum with Niacinamide, Pore Minimizer, 1oz | Skin Care Brightening Serum with Licorice Root,",4.6,56819,16.49,USD,$16.49,,https://www.amazon.com/CeraVe-Post-Acne-Refining-Resurfacing-Brightening/dp/B07VWSN95S/ref=zg_bs_g_7792528011_d_sccl_17/138-1816379-0030069
18,B06Y15D1LH,"SKIN1004 [Hudson's Pick] Madagascar Centella Ampoule, Korean Face Serum with Centella Asiatica for Hydrating & Moisturizing,",4.7,9535,19.99,USD,$19.99,,https://www.amazon.com/Skin1004-Madagascar-Centella-Asiatica-Ampoule/dp/B06Y15D1LH/ref=zg_bs_g_7792528011_d_sccl_18/138-1816379-0030069
19,B0036BI56G,Timeless Skin Care Vitamin C Serum with Vitamin E & Ferulic Acid - Brightening Serum - for Oily & Dry Skin - Fragrance-Free -,4.3,13525,25.99,USD,$25.99,,https://www.amazon.com/Timeless-Skin-Care-20-Vitamin/dp/B0036BI56G/ref=zg_bs_g_7792528011_d_sccl_19/138-1816379-0030069
20,B08L8B5JR2,"Vibriance Super C Vitamin C Serum for Mature Skin, 1 fl oz | All-in-One Vitamin C, Hydrates, Firms, Lifts, Smooths, Targets A",4.4,23831,47.0,USD,$47.00,,https://www.amazon.com/Vibriance-Formula-Hydrates-Targets-Wrinkles/dp/B08L8B5JR2/ref=zg_bs_g_7792528011_d_sccl_20/138-1816379-0030069
21,B08RJ4ZHXJ,"Good Molecules Discoloration Correcting Serum, Dark Spot Serum, 1 fl oz | Brightens and fades the look of dark spots, discolo",4.4,15956,11.97,USD,$11.97,,https://www.amazon.com/GOOD-MOLECULES-Discoloration-Correcting-Serum/dp/B08RJ4ZHXJ/ref=zg_bs_g_7792528011_d_sccl_21/138-1816379-0030069
22,B07XJ7XWLW,"CeraVe Retinol Serum for Face with Niacinamide & Hyaluronic Acid, 1 oz | Skin Care, Brightening Serum, Anti Aging, Smooths Fi",4.6,28491,20.44,USD,$20.44,,https://www.amazon.com/CeraVe-Retinol-Smoothing-Brightening-Fragrance/dp/B07XJ7XWLW/ref=zg_bs_g_7792528011_d_sccl_22/138-1816379-0030069
23,B0CCJ3SRB9,"COSRX 6X Peptide Collagen Skin Booster Toner Serum for Dull Skin, 5.07 oz | Preps Skin with Copper Peptides, GHK-Cu for Uneve",4.6,12674,21.0,USD,$21.00,,https://www.amazon.com/COSRX-Collagen-Boosting-Niacinamide-Hyaluronic/dp/B0CCJ3SRB9/ref=zg_bs_g_7792528011_d_sccl_23/138-1816379-0030069
24,B075VX4QVM,La Roche Posay Hyalu B5 Pure Hyaluronic Acid Anti-Aging Serum for Face | Visibly plumps & hydrates skin with Vitamin B5 & Mad,4.6,35895,39.99,USD,$39.99,,https://www.amazon.com/Roche-Posay-Suractivated-Hyaluronic-Hydrating-Sensitive/dp/B075VX4QVM/ref=zg_bs_g_7792528011_d_sccl_24/138-1816379-0030069
25,B07PNCCLD2,"CeraVe Skin Brightening Vitamin C Serum for Face with Hyaluronic Acid, 1oz | Skincare, 10% Pure Vitamin C, Brightening Serum,",4.5,44012,23.86,USD,$23.86,,https://www.amazon.com/CeraVe-Vitamin-Hyaluronic-Brightening-Fragrance/dp/B07PNCCLD2/ref=zg_bs_g_7792528011_d_sccl_25/138-1816379-0030069
26,B0779YGB2G,"The Ordinary Retinol 1% in Squalane, High-Strength Retinol Serum for Anti-Aging and Skin Smoothing",4.6,19708,11.9,USD,$11.90,,https://www.amazon.com/Ordinary-Retinol-1-Squalane-1-Pack/dp/B0779YGB2G/ref=zg_bs_g_7792528011_d_sccl_26/138-1816379-0030069
27,B00387F42G,"RoC Retinol Correxion Deep Wrinkle Retinol Face Serum, Ascorbic Acid, 1 0z | Anti-aging treatment for fine lines, dark spots,",4.4,15808,21.97,USD,$21.97,,https://www.amazon.com/RoC-Retinol-Correxion-Anti-Wrinkle-Treatment/dp/B00387F42G/ref=zg_bs_g_7792528011_d_sccl_27/138-1816379-0030069
28,B072K1LNNY,SeoulCeuticals Korean Skin Care 20% Vitamin C Serum for Face + CE Ferulic | 1oz C E Ferulic Vit C Facial Oil with Hyaluronic,4.3,28027,16.39,USD,$16.39,,https://www.amazon.com/Seoul-Ceuticals-Korean-Skin-Care/dp/B072K1LNNY/ref=zg_bs_g_7792528011_d_sccl_28/138-1816379-0030069
29,B07Y469VXX,"Naturium Vitamin C Complex Serum, Hyaluronic Acid & Vitamin E, 1 fl oz | Facial Treatment for Fine Lines & Wrinkles, Anti-Agi",4.6,8228,14.69,USD,$14.69,,https://www.amazon.com/Naturium-Vitamin-Complex-Hyaluronic-Treatment/dp/B07Y469VXX/ref=zg_bs_g_7792528011_d_sccl_29/138-1816379-0030069
30,B0FG7VLJKG,medicube Kojic Acid Turmeric Clarifying Capsule Serum for Troubled Skin | Soothing & Brightening Facial Serum - Niacinamide &,4.5,2851,18.9,USD,$18.90,,https://www.amazon.com/medicube-Clarifying-Balancing-Brightening-Niacinamide/dp/B0FG7VLJKG/ref=zg_bs_g_7792528011_d_sccl_30/138-1816379-0030069
31,B08R994Q1L,,,,,,,,
32,B0BJ4GZTK1,,,,,,,,
33,B07WZ2YTDP,,,,,,,,
34,B0GWLKCFSM,,,,,,,,
35,B0FPFDSC7X,,,,,,,,
36,B0DBRVHR38,,,,,,,,
37,B0CM4B43DZ,,,,,,,,
38,B0C9DXGXZ3,,,,,,,,
39,B07K3261ZD,,,,,,,,
40,B0H3KJ25GN,,,,,,,,
41,B0FR4QYNK5,,,,,,,,
42,B0DHRQXYCH,,,,,,,,
43,B074NNVLCM,,,,,,,,
44,B0BNBF4LZR,,,,,,,,
45,B07PM79MSC,,,,,,,,
46,B06XCZFCFZ,,,,,,,,
47,B0FYJ4WQ5J,,,,,,,,
48,B07P5TMHD9,,,,,,,,
49,B0BLHW7JZM,,,,,,,,
50,B0DLKGLBPG,,,,,,,,
51,B0FKSM8L9H,"BIODANCE Firming Collagen Peptide Face Serum for Anti-Aging, 1.01 fl. oz. | Low-Molecular Collagen & 10 Peptides, Hydrating &",4.5,1624,14.0,USD,$14.00,,https://www.amazon.com/BIODANCE-Perfecting-Collagen-Radiance-Valentines/dp/B0FKSM8L9H/ref=zg_bs_g_7792528011_d_sccl_1/138-1816379-0030069
52,B0FS7QVSVC,"CENTELLIAN 24 Expert Madeca Cream Active Renew PDRN, TECA, Firming | Anti-Aging Formula with TECA, Hyaluronic Acid and Panthe",4.6,1255,35.61,USD,$35.61,,https://www.amazon.com/CENTELLIAN-24-Expert-Madeca-Firming/dp/B0FS7QVSVC/ref=zg_bs_g_7792528011_d_sccl_2/138-1816379-0030069
53,B072JH13CD,"Argireline Solution 10%, Serum Good for Reducing the Appearance of Fine Lines, 1 Fl Oz",4.5,8099,9.7,USD,$9.70,,https://www.amazon.com/Ordinary-Argireline-Solution-10-1-Pack/dp/B072JH13CD/ref=zg_bs_g_7792528011_d_sccl_3/138-1816379-0030069
54,B0C2TQ24VY,"VT COSMETICS CICA Reedle Shot 100 Microneedling Serum | Spicule, Pore Care & Exfoliation, Exosome, Centella Asiatica for Glas",4.5,12791,19.5,USD,$19.50,,https://www.amazon.com/VT-COSMETICS-Hydrated-Poreless-Hyaluronic/dp/B0C2TQ24VY/ref=zg_bs_g_7792528011_d_sccl_4/138-1816379-0030069
55,B0DJV8MYYN,"Eucerin Radiant Tone Dual Serum Dark Spot Corrector, Dark Spot Serum with Thiamidol and Hyaluronic Acid, 1 Fl Oz Bottle",4.4,3357,37.99,USD,$37.99,,https://www.amazon.com/Eucerin-Corrector-Thiamidol-Hyaluronic-Persistent/dp/B0DJV8MYYN/ref=zg_bs_g_7792528011_d_sccl_5/138-1816379-0030069
56,B0BMZF7H3P,"Topicals, Faded Brightening Serum, Reduces Discoloration, 0.5 Fl Oz | Clears Post-Blemish Marks, Scars & Spots, Kojic Acid &",4.2,6946,18.0,USD,$18.00,,https://www.amazon.com/Topicals-Faded-Serum-Spots-Discoloration/dp/B0BMZF7H3P/ref=zg_bs_g_7792528011_d_sccl_6/138-1816379-0030069
57,B082YJF4ZY,Bliss Bright Idea Vitamin C Brightening Face Serum - 1 Fl Oz - Long-Lasting,4.3,7096,18.89,USD,$18.89,,https://www.amazon.com/Bliss-Bright-Vitamin-Brightening-Serum/dp/B082YJF4ZY/ref=zg_bs_g_7792528011_d_sccl_7/138-1816379-0030069
58,B085VWWJJT,"Medicube Triple Collagen Serum for Nourishment | Lightweight serum with Triple Collagen Complex, Niacinamide & Hyaluronic Aci",4.6,3886,17.9,USD,$17.90,,https://www.amazon.com/medicube-Triple-Collagen-Essential-Serum/dp/B085VWWJJT/ref=zg_bs_g_7792528011_d_sccl_8/138-1816379-0030069
59,B0DVSNQ37F,"medicube TXA&Niacinamide 15% Glow Serum | Lightweight Daily Serum - For Uneven Skin Tone, Texture, and After Spot Care, High-",4.5,3161,26.99,USD,$26.99,,https://www.amazon.com/medicube-Niacinamide-Hydration-High-Potency-Tranexamic/dp/B0DVSNQ37F/ref=zg_bs_g_7792528011_d_sccl_9/138-1816379-0030069
60,B091MTKS35,Good Molecules Super Peptide Serum - Anti-aging Facial Serum with Peptides and Copper Tripeptides to Plump and Firm - Water-B,4.6,3973,12.0,USD,$12.00,,https://www.amazon.com/Good-Molecules-Formulated-Tripeptides-Youthful-Looking/dp/B091MTKS35/ref=zg_bs_g_7792528011_d_sccl_10/138-1816379-0030069
61,B071J1PBQ6,"Matrixyl 10% + Hyaluronic Acid, Anti-Aging Serum for Fine Lines and Wrinkles, 1 Fl Oz",4.6,4187,10.9,USD,$10.90,,https://www.amazon.com/Ordinary-Matrixyl-10-HA-30ml/dp/B071J1PBQ6/ref=zg_bs_g_7792528011_d_sccl_11/138-1816379-0030069
62,B00S2G786S,"Tree of Life Vitamin C Serum for Face, Dark Spots Remover Face Oil, 1 Fl Oz | Brightening Vitamin C serum for face. Hydrating",4.4,78308,9.99,USD,$9.99,,https://www.amazon.com/Tree-Life-Brightening-Moisturizing-Dermatologist-Tested/dp/B00S2G786S/ref=zg_bs_g_7792528011_d_sccl_12/138-1816379-0030069
63,B0GS1DYZHG,"SUNGBOON EDITOR Intensive Deep Collagen Silk Peptide EGF Ampoule,1.35fl.oz | Copper Peptides, EGF, 13-Peptide Complex, 24K Go",4.5,599,21.95,USD,$21.95,,https://www.amazon.com/SUNGBOON-EDITOR-Intensive-Collagen-1-35fl-oz/dp/B0GS1DYZHG/ref=zg_bs_g_7792528011_d_sccl_13/138-1816379-0030069
64,B0CZ5VG3L1,"Retinal 0.2% Emulsion, High-Strength Retinoid Serum for Advanced Anti-Aging Support, 0.5 Fl Oz",4.6,3401,14.9,USD,$14.90,,https://www.amazon.com/Ordinary-Emulsion-High-Strength-Retinoid-Anti-Aging/dp/B0CZ5VG3L1/ref=zg_bs_g_7792528011_d_sccl_14/138-1816379-0030069
65,B00UOLIOC6,"Neutrogena On-The-Spot Acne Spot Treatment Cream, 0.75 oz | 2.5% Benzoyl Peroxide, Gentle Blemish Medicine, Acne-Prone Skin,",4.6,4438,8.97,USD,$8.97,,https://www.amazon.com/Neutrogena-Treatment-Benzoyl-Peroxide-Medicine/dp/B00UOLIOC6/ref=zg_bs_g_7792528011_d_sccl_15/138-1816379-0030069
66,B086Z6T13D,"Naturium Azelaic Topical Acid 10% Serum, Niacinamide & Vitamin C, 1 fl oz | Exfoliating Skincare, Reducing Redness, Improving",4.3,5349,19.88,USD,$19.88,,https://www.amazon.com/Naturium-Azelaic-Topical-Acid-10/dp/B086Z6T13D/ref=zg_bs_g_7792528011_d_sccl_16/138-1816379-0030069
67,B0D9W15N21,"Dr.Melaxin Cyano Pink Spicule Serum with Vitamin B12, Liquid Microneedle Facial Treatment for Enlarged Pores, Niacinamide for",4.4,1565,21.0,USD,$21.00,,https://www.amazon.com/Dr-Melaxin-Cemenrete-Spicule-Calcium-Puffiness/dp/B0D9W15N21/ref=zg_bs_g_7792528011_d_sccl_17/138-1816379-0030069
68,B07NNVZNQR,"IUNIK Beta-Glucan Power Moisture Serum - Deep Hydration 1.69 fl oz | 7 Types of Peptides, 20% More Deep Hydration, Vegan Repa",4.4,2591,19.59,USD,$19.59,,https://www.amazon.com/iUNIK-Beta-Glucan-Power-Moisture-Serum/dp/B07NNVZNQR/ref=zg_bs_g_7792528011_d_sccl_18/138-1816379-0030069
69,B0BKTTBP4M,"TruSkin Vitamin C Super Serum for Face, 5 Skin Benefits, 2 fl oz | Vitamin C, Retinol, Niacinamide, Hyaluronic Acid and Squal",4.5,14762,23.98,USD,$23.98,,https://www.amazon.com/TruSkin-Vitamin-C-Plus-Super-Serum/dp/B0BKTTBP4M/ref=zg_bs_g_7792528011_d_sccl_19/138-1816379-0030069
70,B01HOHBS7K,"Neutrogena Hydro Boost Hydrating Serum with Hyaluronic Acid, 1 fl. oz | Purified Hyaluronic Acid, for Lightweight, Smooth and",4.6,21176,16.85,USD,$16.85,,https://www.amazon.com/Neutrogena-Hydrating-Hyaluronic-Non-Comedogenic-Complexion/dp/B01HOHBS7K/ref=zg_bs_g_7792528011_d_sccl_20/138-1816379-0030069
71,B0DLB58CWR,"Anua PDRN Hyaluronic Acid Capsule 100 Serum, 1.01 fl.oz | Radiant Face Serum, Salmon DNA, Hyaluronic Acid, Hydration, Moistur",4.6,1530,27.37,USD,$27.37,,https://www.amazon.com/Anua-Hyaluronic-Capsule-Serum-fl-oz/dp/B0DLB58CWR/ref=zg_bs_g_7792528011_d_sccl_21/138-1816379-0030069
72,B0GV2J43Q9,"SKIN1004 Azelaic Acid 10% Ampoule, Hydrating Face Serum for Blemish-Prone & Irritated Skin, Soothing Care for Visible Marks w",4.4,106,19.99,USD,$19.99,,https://www.amazon.com/SKIN1004-Hydrating-Blemish-Prone-Irritated-Niacinamide-Free/dp/B0GV2J43Q9/ref=zg_bs_g_7792528011_d_sccl_22/138-1816379-0030069
73,B0DR9VMF5N,"BYOMA Phyto-Mucin Glow Serum | Lightweight Formula with Barrier-Boosting Helps Reduce Visible Redness & Texture for a Smooth,",4.6,1879,14.99,USD,$14.99,,https://www.amazon.com/BYOMA-Phyto-Mucin-Glow-Serum-Strengthens/dp/B0DR9VMF5N/ref=zg_bs_g_7792528011_d_sccl_23/138-1816379-0030069
74,B08936CZHQ,"Neutrogena Hydro Boost Night Pressed Serum, 1.7 oz | Hyaluronic Acid & Antioxidants, Hydrating Face Moisturizer, Restores & R",4.5,11771,19.97,USD,$19.97,,https://www.amazon.com/Neutrogena-Hydro-Boost-Pressed-Hyaluronic/dp/B08936CZHQ/ref=zg_bs_g_7792528011_d_sccl_24/138-1816379-0030069
75,B071HHSMTT,"The Ordinary Granactive Retinoid 2% Emulsion, Advanced Retinoid Alternative for Anti-Aging and Skin Texture Improvement, 1 Fl",4.6,6250,12.1,USD,$12.10,,https://www.amazon.com/Ordinary-Granactive-Retinoid-Emulsion-Previously/dp/B071HHSMTT/ref=zg_bs_g_7792528011_d_sccl_25/138-1816379-0030069
76,B06XC5PQGL,"Vichy Mineral 89 Booster, Hyaluronic Acid Serum, Skin Barrier Repair | Face serum with polyglutamic acid that plumps and hydr",4.6,47394,29.99,USD,$29.99,,https://www.amazon.com/Fortifying-Hydrating-Hyaluronic-Lightweight-Moisturizing/dp/B06XC5PQGL/ref=zg_bs_g_7792528011_d_sccl_26/138-1816379-0030069
77,B09DLFCB69,"Beauty of Joseon Glow Deep Serum Rice Alpha-Arbutin Niacinamide for Uneven Dull Skin Tone, Daily Korean Skin Care 30ml, 1.01",4.5,10029,17.0,USD,$17.00,,https://www.amazon.com/Beauty-Joseon-Glow-Deep-Serum/dp/B09DLFCB69/ref=zg_bs_g_7792528011_d_sccl_27/138-1816379-0030069
78,B0C7MQQSW4,"Olay Super Serum - Glow Serum for Face - Activated Niacinamide, Vitamin C & E, Collagen Peptide, AHA - 5-in-1 Benefits - Brig",4.5,7876,29.94,USD,$29.94,,https://www.amazon.com/Olay-Niacinamide-Vitamin-Collagen-Peptide/dp/B0C7MQQSW4/ref=zg_bs_g_7792528011_d_sccl_28/138-1816379-0030069
79,B0GSSMD97S,"Differin Epiduo Acne Gel Treatment, Adapalene & Benzoyl Peroxide, 15g Pump | Fda-Approved Otc Acne Gel, Adapalene 0.1% + Benz",4.6,87,15.99,USD,$15.99,,https://www.amazon.com/Differin-Treatment-Adapalene-Benzoyl-Peroxide/dp/B0GSSMD97S/ref=zg_bs_g_7792528011_d_sccl_29/138-1816379-0030069
80,B0GZSTTBVW,"Dr.Reju-All Advanced PDRN Copper Peptide Serum 1.01 Fl Oz | GHK-Cu & PDRN Serum, Copper Peptides for Firming & Skin Elasticit",4.4,366,24.9,USD,$24.90,,https://www.amazon.com/Dr-Reju-All-Advanced-Copper-Peptide-Serum/dp/B0GZSTTBVW/ref=zg_bs_g_7792528011_d_sccl_30/138-1816379-0030069
81,B07Z9Y4M3C,,,,,,,,
82,B08BZCY3Y1,,,,,,,,
83,B088C7S4VL,,,,,,,,
84,B0FTFX1H1G,,,,,,,,
85,B0H4G5TBGM,,,,,,,,
86,B07GVCVYB9,,,,,,,,
87,B0CSPR98LH,,,,,,,,
88,B00V4PNAI4,,,,,,,,
89,B07D67TR31,,,,,,,,
90,B0090UJFYI,,,,,,,,
91,B0DGLCRZZ3,,,,,,,,
92,B076611KCY,,,,,,,,
93,B088419TZG,,,,,,,,
94,B0GGGCV238,,,,,,,,
95,B07WSS5M4Z,,,,,,,,
96,B0GHT8H8XB,,,,,,,,
97,B0GD5LZBQP,,,,,,,,
98,B00L5O2ZXK,,,,,,,,
99,B0BJL2W71K,,,,,,,,
100,B0F8LBX37X,,,,,,,,
