rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
11,B005IDUTEG,"Dettol Original Antibacterial Soap Bar, For Everyday Use, 2 Pack | Antibacterial formula, Dermatologically tested, Contains m",4.7,16294,2.25,USD,USD 2.25,,https://www.amazon.com/Dettol-020399-Bar-Soap-Original/dp/B005IDUTEG/ref=zg_bs_g_74129031_d_sccl_11/262-7088179-7937141
12,B09GNST3CY,"Aveeno Skin Relief Body Oil Spray for Very Dry, Sensitive Skin (1 x 200ml) | With Oat Oil & Jojoba Oil, Suitable For Sensitiv",4.7,5225,7.1,USD,USD 7.10,,https://www.amazon.com/Aveeno-Suitable-Sensitive-Instantly-Nourishes/dp/B09GNST3CY/ref=zg_bs_g_74129031_d_sccl_12/262-7088179-7937141
13,B0BJFLVCZK,"La Roche-Posay Cicaplast Baume B5+ for Irritated Sensitive Skin, 100ml | Ultra Repair Multi-Purpose Soothing Balm, Skin Barri",4.7,5278,21.57,USD,USD 21.57,,https://www.amazon.com/Roche-Posay-Cicaplast-Repairing-Panthenol-Madecassocide/dp/B0BJFLVCZK/ref=zg_bs_g_74129031_d_sccl_13/262-7088179-7937141
14,B00KIY4JE6,"Revlon Mitchum Women Triple Odor Defense 48HR Protection Deodorant Stick and Antiperspirant Pure Fresh, Dermatologist Tested,",4.6,7484,3.14,USD,USD 3.14,,https://www.amazon.com/Revlon-Mitchum-Advanced-Women-Deodorant/dp/B00KIY4JE6/ref=zg_bs_g_74129031_d_sccl_14/262-7088179-7937141
15,B0977D6R6W,Sanex Expert Skin Health Moisturising Shower gel 570ml - body wash for men & women - gently cleanses - hydrates & softens ski,4.8,973,3.37,USD,USD 3.37,,https://www.amazon.com/Sanex-Biomeprotect-Moisturising-Shower-570ml/dp/B0977D6R6W/ref=zg_bs_g_74129031_d_sccl_15/262-7088179-7937141
16,B0BSLWTQXV,"NIVEA Rich Nourishing Body Lotion (625ml), Rich 72H Hydration Moisturiser for Dry Skin Made with Deep Moisture Serum and Almo",4.7,2006,4.8,USD,USD 4.80,,https://www.amazon.com/Nourishing-Lotion-Hydration-Moisturiser-Moisture/dp/B0BSLWTQXV/ref=zg_bs_g_74129031_d_sccl_16/262-7088179-7937141
17,B0BCGRW7DB,Carex Cherry On Top Antibacterial Handwash 6x250ml,4.8,764,5.15,USD,USD 5.15,,https://www.amazon.com/Editions-Antibacterial-Fragrance-Protects-6x250ml/dp/B0BCGRW7DB/ref=zg_bs_g_74129031_d_sccl_17/262-7088179-7937141
18,B0BPHNZWTL,Simple Soap 2 x 100g,4.7,1503,1.33,USD,USD 1.33,,https://www.amazon.com/Simple-Soap-2-x-100g/dp/B0BPHNZWTL/ref=zg_bs_g_74129031_d_sccl_18/262-7088179-7937141
19,B081S1GSXB,"Baylis & Harding Goodness Natural Body Wash 500ml 3 pack | Oud, Cedar & Amber, 98% Naturally Derived, Dermatologist Approved,",4.6,5195,10.04,USD,USD 10.04,,https://www.amazon.com/Baylis-Harding-Goodness-Cedar-Amber/dp/B081S1GSXB/ref=zg_bs_g_74129031_d_sccl_19/262-7088179-7937141
20,B0DPL4Q2W1,Dove Powder Soft Anti-Perspirant Cream 50 ml,4.7,1183,2.13,USD,USD 2.13,,https://www.amazon.com/Dove-Powder-Soft-Anti-Perspirant-Cream/dp/B0DPL4Q2W1/ref=zg_bs_g_74129031_d_sccl_20/262-7088179-7937141
21,B0996HN6Q9,"by Amazon Vanilla & Coconut Shower Gel, 2 x 500ml",4.5,5620,3.25,USD,USD 3.25,,https://www.amazon.com/Amazon-Shower-Family-Vanilla-Coconut/dp/B0996HN6Q9/ref=zg_bs_g_74129031_d_sccl_21/262-7088179-7937141
22,B0BWFR4164,Dove Advanced Care Go Fresh Pomegranate & Lemon Verbena Scent Anti-Perspirant Aerosol 150 ml,4.7,3092,3.16,USD,USD 3.16,,https://www.amazon.com/Dove-Pomegranate-Anti-perspirant-Moisturising-technology/dp/B0BWFR4164/ref=zg_bs_g_74129031_d_sccl_22/262-7088179-7937141
23,B08JL5B792,"Aveeno Daily Moisturising Body Lotion for Sensitive Skin (1 x 500ml) | Enriched with Nourishing Oats, Provides Long-Lasting H",4.7,6408,8.91,USD,USD 8.91,,https://www.amazon.com/Aveeno-Moisturising-Lotion-Moisturises-Normal/dp/B08JL5B792/ref=zg_bs_g_74129031_d_sccl_23/262-7088179-7937141
24,B003V9M2ZS,"Westlab Reviving Epsom Salt | 1kg Resealable Pouch | Pure and Unscented, Pack of 1",4.7,6549,3.39,USD,USD 3.39,,https://www.amazon.com/Westlab-Epsom-Resealable-Stand-Pouch/dp/B003V9M2ZS/ref=zg_bs_g_74129031_d_sccl_24/262-7088179-7937141
25,B0D1CHC8DY,Lynx XXL Black 48 hours of odour-busting zinc tech Aerosol Bodyspray deodorant 250 ml (Pack of 3),4.8,4044,10.82,USD,USD 10.82,,https://www.amazon.com/Lynx-odour-busting-Aerosol-Bodyspray-deodorant/dp/B0D1CHC8DY/ref=zg_bs_g_74129031_d_sccl_25/262-7088179-7937141
26,B0FCYVWF7H,"L'Oréal Paris Men Expert Shower Gel Barber Club Body Wash XXXL 1L Pump | With Cedarwood Oil, 3-In-1 Body Hair and Beard Groom",4.8,492,6.73,USD,USD 6.73,,https://www.amazon.com/LOr%C3%A9al-Complete-Cedarwood-moisturization-Invigorating/dp/B0FCYVWF7H/ref=zg_bs_g_74129031_d_sccl_26/262-7088179-7937141
27,B0B3HN53LZ,"Avon Skin So Soft Dry Oil Spray 150ml | Locks in Moisture, Formulated with Jojoba Oil and Vitamin E, Quick Dry Formula, Cruel",4.5,8510,4.97,USD,USD 4.97,,https://www.amazon.com/Avon-Skin-Soft-Spray-150ml/dp/B0B3HN53LZ/ref=zg_bs_g_74129031_d_sccl_27/262-7088179-7937141
28,B001GWWDJM,"Faith In Nature Natural Lavender and Geranium Body Wash, Relaxing Shower Gel, Vegan and Cruelty Free, No SLS or Parabens, 400",4.6,14756,5.12,USD,USD 5.12,,https://www.amazon.com/Faith-Nature-Geranium-Lavender-Body/dp/B001GWWDJM/ref=zg_bs_g_74129031_d_sccl_28/262-7088179-7937141
29,B07CG2TD9F,"CeraVe Face Moisturiser with Ceramides for Normal to Very Dry Skin, 236ml | Lighweight Daily Hydrating Face & Body Moisturise",4.6,46287,21.66,USD,USD 21.66,,https://www.amazon.com/CeraVe-Moisturising-Lotion-236-ml/dp/B07CG2TD9F/ref=zg_bs_g_74129031_d_sccl_29/262-7088179-7937141
30,B00GY89LP2,"Faith In Nature Natural Coconut Hand Soap Bar, Hydrating, Vegan & Cruelty Free, No SLS or Parabens, 100g",4.6,13743,2.82,USD,USD 2.82,,https://www.amazon.com/Faith-Nature-Coconut-Soap-Wrapped/dp/B00GY89LP2/ref=zg_bs_g_74129031_d_sccl_30/262-7088179-7937141
31,B0BWFPD1L8,,,,,,,,
32,B005KR5R2O,,,,,,,,
33,B0017IMOL2,,,,,,,,
34,B08691NRG7,,,,,,,,
35,B08DDSTMCC,,,,,,,,
36,B0D8LC78FK,,,,,,,,
37,B099K9HJ5X,,,,,,,,
38,B077YSLPTX,,,,,,,,
39,B00GHNYPY6,,,,,,,,
40,B07H8V8P5X,,,,,,,,
41,B07NZ7B687,,,,,,,,
42,B013XCGVF4,,,,,,,,
43,B0CV5VCL8F,,,,,,,,
44,B0BWFR25T1,,,,,,,,
45,B0CS6FFLSS,,,,,,,,
46,B014DFAQO2,,,,,,,,
47,B08G998M7L,,,,,,,,
48,B0013G89OY,,,,,,,,
49,B07MJW2BQF,,,,,,,,
50,B0BQJBFZT2,,,,,,,,
51,B0FPCC599C,"medicube Body Peel Shot with Hypochlorous Acid | Gentle Body Exfoliating for Dead Skin Cells & Uneven Texture - Rice Extract,",4.3,1960,24.25,USD,USD 24.25,,https://www.amazon.com/medicube-Body-Peel-Shot-Hypochlorous/dp/B0FPCC599C/ref=zg_bs_g_74129031_d_sccl_1/262-7088179-7937141
52,B003MPKA78,"Garnier Summer Body Gradual Tan Moisturiser Deep, Face and Body, 400ml | For A Radiant Sun Kissed Glow, 24 Hour Hydration, Na",4.5,12145,6.76,USD,USD 6.76,,https://www.amazon.com/Garnier-Summer-Gradual-Moisturiser-400ml/dp/B003MPKA78/ref=zg_bs_g_74129031_d_sccl_2/262-7088179-7937141
53,B0F9L4BX81,Dove Body + Mind Jojoba Oil & Coconut Milk Serum Body Wash body cleanser with antioxidant-rich vitamin E for glowing skin 350,4.6,198,4.46,USD,USD 4.46,,https://www.amazon.com/Dove-Coconut-cleanser-antioxidant-rich-vitamin/dp/B0F9L4BX81/ref=zg_bs_g_74129031_d_sccl_3/262-7088179-7937141
54,B089Y5266T,"Magnesium Sulphate Bath Salts Soak, Muscle Magnesium Epsom Salts, 1kg | For Bathing and Foot Soaking, for Women & Men, Reseal",4.6,9140,9.24,USD,USD 9.24,,https://www.amazon.com/Intelligent-Health-Magnesium-Relieving-Inflammation/dp/B089Y5266T/ref=zg_bs_g_74129031_d_sccl_4/262-7088179-7937141
55,B0799CLKC5,"NIVEA Rich Nourishing Body Lotion (400ml), Rich 72H Hydration Moisturiser for Dry Skin Made with Deep Moisture Serum and Almo",4.7,12072,3.55,USD,USD 3.55,,https://www.amazon.com/NIVEA-Nourishing-Replenishing-Intensive-Moisturising/dp/B0799CLKC5/ref=zg_bs_g_74129031_d_sccl_5/262-7088179-7937141
56,B07ZD74VVC,"Femfresh 0% Sensitive Intimate Wash, Soap & Fragrance Free Wash, 250ml | Feminine Hygiene Shower & Bath Gel Cleanser, pH Bala",4.8,2382,2.28,USD,USD 2.28,,https://www.amazon.com/Femfresh-Intimate-Skin-Sensitive-250ml/dp/B07ZD74VVC/ref=zg_bs_g_74129031_d_sccl_6/262-7088179-7937141
57,B01DDVBDJ4,"Mitchum Men Triple Odor Defense 48h Protection Deodorant Spray, 200ml",4.5,3392,10.15,USD,USD 10.15,,https://www.amazon.com/Mitchum-Fresh-Anti-Perspirant-Deodorant-200ml/dp/B01DDVBDJ4/ref=zg_bs_g_74129031_d_sccl_7/262-7088179-7937141
58,B017EUUV7U,"Revlon Mitchum Men Triple Odor Defense 48HR Protection Stick Deodorant & Anti-Perspirant, Ice Fresh, 41 g",4.5,2101,2.87,USD,USD 2.87,,https://www.amazon.com/Mitchum-Defense-Protection-Deodorant-Anti-Perspirant/dp/B017EUUV7U/ref=zg_bs_g_74129031_d_sccl_8/262-7088179-7937141
59,B014DDG3TQ,"NIVEA Soft Moisturising Cream (75ml), 48H Moisturising Cream for Face, Body and Hands with Vitamin E and Jojoba Oil, Hand Lot",4.7,2540,2.26,USD,USD 2.26,,https://www.amazon.com/Nivea-Refreshingly-Moisturising-Cream-milliliters/dp/B014DDG3TQ/ref=zg_bs_g_74129031_d_sccl_9/262-7088179-7937141
60,B09B2HVKH6,Feather & Down Magnesium Butter for Sleep - Lavender & Chamomile Soothing Body Butter (300ml) to support relaxation in your s,4.5,3681,7.15,USD,USD 7.15,,https://www.amazon.com/Feather-Down-Magnesium-Soothing-Butter/dp/B09B2HVKH6/ref=zg_bs_g_74129031_d_sccl_10/262-7088179-7937141
61,B009FAJLZQ,"NIVEA MEN Cool Kick Spray Anti-Perspirant (250ml), Deodorant Spray for 72H Protection, Men's Sweat Block Aerosol with Cool-Ca",4.6,1348,10.82,USD,USD 10.82,,https://www.amazon.com/NIVEA-Anti-Perspirant-Deodorant-Protection-Cool-Care/dp/B009FAJLZQ/ref=zg_bs_g_74129031_d_sccl_11/262-7088179-7937141
62,B07PKWGLRY,"BULLDOG SKINCARE Original Signature Scent Shower Gel for Men, 500ml | Naturally scented shower gel, gently cleansing formula,",4.6,9065,5.64,USD,USD 5.64,,https://www.amazon.com/Bulldog-Original-Shower-Gel-500ml/dp/B07PKWGLRY/ref=zg_bs_g_74129031_d_sccl_12/262-7088179-7937141
63,B08ZBKBBF3,"Mitchum Invisible Men 48HR Protection Roll On Anti-Perspirant & Deodorant, No White Marks, Alcohol Free, Pure Energy 100 ml 7",4.6,3058,3.71,USD,USD 3.71,,https://www.amazon.com/Mitchum-Invisible-Protection-Deodorant-Anti-Perspirant/dp/B08ZBKBBF3/ref=zg_bs_g_74129031_d_sccl_13/262-7088179-7937141
64,B071VGB2LW,"Cetraben Moisturising Cream, For Dry, Itchy, Sensitive & Eczema-Prone Skin, Soothe, Moisturise, Hydrate, & Protect, Dermatolo",4.6,9413,17.15,USD,USD 17.15,,https://www.amazon.com/Cetraben-Dermatological-Sensitive-Eczema-Cream/dp/B071VGB2LW/ref=zg_bs_g_74129031_d_sccl_14/262-7088179-7937141
65,B005P5IX3G,"Aveeno Daily Moisturising Body Wash for Sensitive Skin (1x 500ml) | Gentle Body Wash with Soothing Colloidal Oatmeal, Nourish",4.7,6151,8.47,USD,USD 8.47,,https://www.amazon.com/Aveeno-Moisturising-Sensitive-Nourishes-Soap-Free/dp/B005P5IX3G/ref=zg_bs_g_74129031_d_sccl_15/262-7088179-7937141
66,B0015SXSKK,Vaseline Intensive Care Cocoa Radiant Body Oil 200 ml,4.6,7858,4.89,USD,USD 4.89,,https://www.amazon.com/Vaseline-Cocoa-Body-Gel-200ml/dp/B0015SXSKK/ref=zg_bs_g_74129031_d_sccl_16/262-7088179-7937141
67,B0BS9FTLYZ,Dove Men+Care Advanced Clean Comfort Anti-Perspirant Roll On 50 ml,4.6,1885,1.98,USD,USD 1.98,,https://www.amazon.com/Anti-Perspirant-Anti-Odour-technology-moisturising-protection/dp/B0BS9FTLYZ/ref=zg_bs_g_74129031_d_sccl_17/262-7088179-7937141
68,B0085U7Y06,"QV Gentle Wash (500g) for Dry, Sensitive Skin, pH Balanced, Unscented, Soap Free, Moisturising Soap alternative that lathers",4.6,2992,10.23,USD,USD 10.23,,https://www.amazon.com/QV-Sensitive-Moisturising-alternative-Dermatitis/dp/B0085U7Y06/ref=zg_bs_g_74129031_d_sccl_18/262-7088179-7937141
69,B003WL63LO,Sure Men FIFA World Cup 2026™ Deodorant Spray 150ml 6 Pack 48h Men's Care,4.7,1479,21.41,USD,USD 21.41,,https://www.amazon.com/Sure-Antiperspirant-MotionSense-technology-protection/dp/B003WL63LO/ref=zg_bs_g_74129031_d_sccl_19/262-7088179-7937141
70,B001F41IXI,"Salt of the Earth - Natural Deodorant Spray - Unscented 100ml | Refillable Long-Lasting Protection, Fragrance Free Vegan Form",4.3,12994,4.53,USD,USD 4.53,,https://www.amazon.com/Salt-Earth-Unscented-Natural-Deodorant/dp/B001F41IXI/ref=zg_bs_g_74129031_d_sccl_20/262-7088179-7937141
71,B008R7BT5S,"Driclor Antiperspirant Roll On Applicator 20 ml, Strong Antiperspirant for Excessive Sweating",4.5,8486,16.26,USD,USD 16.26,,https://www.amazon.com/Driclor-Antiperspirant-Roll-Applicator-20/dp/B008R7BT5S/ref=zg_bs_g_74129031_d_sccl_21/262-7088179-7937141
72,B09Q8Z3RG6,"Chemist at Play 1% Salicylic Acid Body Wash | Clears Bacne & Body Acne | Exfoliating Body Wash for Back, Chest & Bum Acne | S",4.3,1551,11.27,USD,USD 11.27,,https://www.amazon.com/Chemist-Play-Salicylic-Smoothens-Suitable/dp/B09Q8Z3RG6/ref=zg_bs_g_74129031_d_sccl_22/262-7088179-7937141
73,B08KT2Z93D,eos vanilla cashmere body lotion shea better 24hr moisture - 16 oz/473 ml,4.5,46137,19.18,USD,USD 19.18,,https://www.amazon.com/eos-vanilla-cashmere-lotion-moisture/dp/B08KT2Z93D/ref=zg_bs_g_74129031_d_sccl_23/262-7088179-7937141
74,B008E4O85C,"Salt of the Earth Natural Deodorant Crystal Classic - Fragrance Free - 90g | Long-lasting Odour Protection, Vegan and Cruelty",4.3,10078,4.7,USD,USD 4.70,,https://www.amazon.com/Salt-Earth-Crystal-Classic-Deodorant/dp/B008E4O85C/ref=zg_bs_g_74129031_d_sccl_24/262-7088179-7937141
75,B0977D6R6M,Sanex Body Wash - Expert Skin Health - Hypoallergenic Shower Gel - Dermatologist Tested Gentle for Very Sensitive Skin - Mult,4.8,1650,16.39,USD,USD 16.39,,https://www.amazon.com/Sanex-Hypoallergenic-Sensitive-Postbiotic-Dermatologically/dp/B0977D6R6M/ref=zg_bs_g_74129031_d_sccl_25/262-7088179-7937141
76,B0C6R649S1,"Faith In Nature 1L Natural Grapefruit & Orange Body Wash, Invigorating, Vegan and Cruelty Free, No SLS or Parabens",4.6,687,8.16,USD,USD 8.16,,https://www.amazon.com/Faith-Nature-Grapefruit-Invigorating-Parabens/dp/B0C6R649S1/ref=zg_bs_g_74129031_d_sccl_26/262-7088179-7937141
77,B084F578HM,"Doublebase Dry Skin Emollient. Clinically Proven Moisturiser for Eczema, Psoriasis and Dermatitis Treatment. Body Cream for D",4.6,8920,18.97,USD,USD 18.97,,https://www.amazon.com/Doublebase-Diomed-Dry-Skin-Emollient/dp/B084F578HM/ref=zg_bs_g_74129031_d_sccl_27/262-7088179-7937141
78,B07GVNJPH3,"Original Source Mint & Tea Tree Shower Gel, 100 Percent Natural Fragrance, Vegan, Cruelty Free, Paraben Free, Bulk Buy, Pack",4.7,5487,12.86,USD,USD 12.86,,https://www.amazon.com/Original-Source-Mint-Shower-Pack/dp/B07GVNJPH3/ref=zg_bs_g_74129031_d_sccl_28/262-7088179-7937141
79,B07664BHTB,"Method Foaming Hand Wash, Hibiscus Berry, Gentle Clean, 300ml",4.6,7328,3.96,USD,USD 3.96,,https://www.amazon.com/Method-Foaming-Hibiscus-Berry-300ml/dp/B07664BHTB/ref=zg_bs_g_74129031_d_sccl_29/262-7088179-7937141
80,B09VCJZ55K,Sure Men Nonstop Protection Invisible Ice Fresh Deodorant Body Spray Antiperspirant with body heat activated technology for 7,4.7,973,9.47,USD,USD 9.47,,https://www.amazon.com/Sure-Protection-Anti-perspirant-protection-anti-perspirant/dp/B09VCJZ55K/ref=zg_bs_g_74129031_d_sccl_30/262-7088179-7937141
81,B0G58VNVBM,,,,,,,,
82,B01BIRWNIK,,,,,,,,
83,B0D8LBNMNP,,,,,,,,
84,B09YZNTCR5,,,,,,,,
85,B07YDVWL4J,,,,,,,,
86,B08286997C,,,,,,,,
87,B08BZSM84G,,,,,,,,
88,B00LHSIV14,,,,,,,,
89,B0DJFWCGVJ,,,,,,,,
90,B004IE91CC,,,,,,,,
91,B0B1JDBS65,,,,,,,,
92,B0C2VYW82Q,,,,,,,,
93,B098K99CL3,,,,,,,,
94,B002D30X4K,,,,,,,,
95,B0DP18698V,,,,,,,,
96,B071ZZ17DC,,,,,,,,
97,B0G4XGZHZM,,,,,,,,
98,B07W8H8MBX,,,,,,,,
99,B0DTQ8G1KZ,,,,,,,,
100,B0B1JHB425,,,,,,,,
