rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
11,B0B9YHX8DX,"Wonderskin Lip Stain – Long Lasting, Waterproof, Lip Tint Peel Off Masque | Transfer-proof warm rose lip tint with comfortabl",3.9,7656,19.89,USD,USD 19.89,,https://www.amazon.com/Wonderskin-Blading-Transfer-Waterproof-Whimsical/dp/B0B9YHX8DX/ref=zg_bs_g_118423031_d_sccl_11/262-7088179-7937141
12,B08PDPK4B1,"Rimmel London Scandaleyes Exaggerate Eye Definer, 001 Intense Black, 0.35g",4.5,13681,5.03,USD,USD 5.03,,https://www.amazon.com/Rimmel-Scandaleyes-Exaggerate-Definer-Intense/dp/B08PDPK4B1/ref=zg_bs_g_118423031_d_sccl_12/262-7088179-7937141
13,B0078MF1PC,"L'Oréal Paris Black Mascara, Telescopic Original Mascara in shade Black | Up To +71% Lengthening Effect, Smudge-Resistant, Lo",4.3,13778,10.84,USD,USD 10.84,,https://www.amazon.com/Paris-Lengthening-Application-Eyelashes-Telescopic/dp/B0078MF1PC/ref=zg_bs_g_118423031_d_sccl_13/262-7088179-7937141
14,B00WAJAKOU,"e.l.f. Instant Lift Brow Pencil, Dual-Sided, Precise, Fine Tip, Shapes, Defines, Fills Brows, Contours, Combs, Tames, Natural",4.3,69935,4.44,USD,USD 4.44,,https://www.amazon.com/l-f-Essential-Instant-Lift-Pencil/dp/B00WAJAKOU/ref=zg_bs_g_118423031_d_sccl_14/262-7088179-7937141
15,B07ZR1DXGX,"e.l.f. Hydrating Camo Concealer, Satin Finish, Conceals, Corrects & Highlights, Fair Warm, 0.203 Fl Oz (6mL)",4.4,56947,8.83,USD,USD 8.83,,https://www.amazon.com/l-f-Hydrating-Concealer-Lightweight-Highlights/dp/B07ZR1DXGX/ref=zg_bs_g_118423031_d_sccl_15/262-7088179-7937141
16,B087MBKF8M,"Schwarzkopf Brow Tint Dark Brown (10ml), Permanent Eyebrow Tint, Long-Lasting Intensity, Water- and Smudge-Proof, Easy Applic",4.4,22084,12.18,USD,USD 12.18,,https://www.amazon.com/Schwarzkopf-Long-Lasting-Smudge-Proof-Application-Applications/dp/B087MBKF8M/ref=zg_bs_g_118423031_d_sccl_16/262-7088179-7937141
17,B0CPFX3LWD,"e.l.f. Instant Lift Waterproof Brow Pencil, Long-Lasting Eyebrow Pencil For Grooming & Shaping Brows, Vegan & Cruelty-Free, N",4.4,12452,5.58,USD,USD 5.58,,https://www.amazon.com/l-f-Waterproof-Long-Lasting-Grooming-Cruelty-Free/dp/B0CPFX3LWD/ref=zg_bs_g_118423031_d_sccl_17/262-7088179-7937141
18,B00EUBPHR6,"Real Techniques Miracle Complexion Sponge for Liquid & Cream Makeup, 3-Point Design for Seamless Application, Streak-Free Nat",4.7,61627,4.06,USD,USD 4.06,,https://www.amazon.com/Real-Techniques-Complexion-foundation-Packaging/dp/B00EUBPHR6/ref=zg_bs_g_118423031_d_sccl_18/262-7088179-7937141
19,B0138MFOEI,"L'Oréal Paris True Match Foundation, SPF16, Shade 2N Vanilla 30ml | Skincare Infused with Hyaluronic Acid, For All Skin Tones",4.6,3227,10.82,USD,USD 10.82,,https://www.amazon.com/LOreal-Paris-Match-Foundation-Vanilla/dp/B0138MFOEI/ref=zg_bs_g_118423031_d_sccl_19/262-7088179-7937141
20,B01N6BN7O4,"Cliganic Professional Eyebrow Tweezers Slant Tip - Precision for Men & Women, Stainless Steel Best for Plucking Chin Facial H",4.4,18939,4.5,USD,USD 4.50,,https://www.amazon.com/Cliganic-Professional-Tweezers-Precision-Stainless/dp/B01N6BN7O4/ref=zg_bs_g_118423031_d_sccl_20/262-7088179-7937141
21,B09XMYFTB7,"e.l.f. Power Grip Primer, Gel-Based & Hydrating Face Primer For Smoothing Skin & Gripping Makeup, Moisturizes & Primes, 0.811",4.5,42459,9.78,USD,USD 9.78,,https://www.amazon.com/l-f-Gel-Based-Hydrating-Smoothing-Moisturizes/dp/B09XMYFTB7/ref=zg_bs_g_118423031_d_sccl_21/262-7088179-7937141
22,B001V9LB9I,"Rimmel Eyebrow Pencil, 1.4 g - Dark Brown",4.5,26880,3.9,USD,USD 3.90,,https://www.amazon.com/Rimmel-Eyebrow-Pencil-1-4-Brown/dp/B001V9LB9I/ref=zg_bs_g_118423031_d_sccl_22/262-7088179-7937141
23,B0F5PZVH8R,"Sixstarhair Individual Eyelashes Kit Lash Clusters with Glue and Remover | 60+100+120+150D, Volume Clusters Lashes Book Kit,",4.3,1039,11.27,USD,USD 11.27,,https://www.amazon.com/Sixstarhair-Individual-Eyelashes-Clusters-Extensions/dp/B0F5PZVH8R/ref=zg_bs_g_118423031_d_sccl_23/262-7088179-7937141
24,B00WZRQNAC,"NYX Professional Makeup Micro Brow Pencil, Dual Ended Precise: Ash Brown | Dual Ended Ultrafine Pencil Tip, Mechanical Brow P",4.4,68651,9.9,USD,USD 9.90,,https://www.amazon.com/NYX-Professional-Makeup-Mechanical-Spoolie/dp/B00WZRQNAC/ref=zg_bs_g_118423031_d_sccl_24/262-7088179-7937141
25,B08ZPFFBGD,"Rimmel Natural Bronzer, Silky-Smooth & Ultra-Fine Bronzing Powder, 002 Sunbronze, 14g",4.6,9907,5.03,USD,USD 5.03,,https://www.amazon.com/Rimmel-Natural-Bronzer-002-Sunbronze/dp/B08ZPFFBGD/ref=zg_bs_g_118423031_d_sccl_25/262-7088179-7937141
26,B0F3J6W5KW,"e.l.f. Sheer For It Blush Tint, Multi-Use, Long-Lasting Lip & Cheek Makeup, Creates A Natural Flush Finish, Vegan & Cruelty-F",4.3,10120,6.69,USD,USD 6.69,,https://www.amazon.com/l-f-Multi-Use-Long-Lasting-Make-up-Cruelty-Free/dp/B0F3J6W5KW/ref=zg_bs_g_118423031_d_sccl_26/262-7088179-7937141
27,B09JSSG5KS,"got2b Glued 4 Brows and Edges, Screaming Hold Brow Gel, Clear, 16ml | Long Lasting Eyebrow Gel, Fast Drying Formula, For all",4.4,13222,5.08,USD,USD 5.08,,https://www.amazon.com/got2b-Screaming-Eyebrow-Lasting-Formula/dp/B09JSSG5KS/ref=zg_bs_g_118423031_d_sccl_27/262-7088179-7937141
28,B0G52CKKMT,"Maybelline Tubing Mascara, Lash Sensational Sky High Tubes Mascara, Black | With Shea Butter, Castor Oil, Lengthening For Ext",4.5,541,11.06,USD,USD 11.06,,https://www.amazon.com/Maybelline-Sensational-Lengthening-Extension-Like-Smudge-Proof/dp/B0G52CKKMT/ref=zg_bs_g_118423031_d_sccl_28/262-7088179-7937141
29,B0047X59DE,"Rimmel Lasting Finish Lipstick 206 Pink-Key-Promise, Creamy Satin Finish, Long Lasting 8 HR Wear, Comfortable Formula, Rich P",4.5,29475,5.92,USD,USD 5.92,,https://www.amazon.com/Rimmel-London-Lasting-Finish-Lipstick/dp/B0047X59DE/ref=zg_bs_g_118423031_d_sccl_29/262-7088179-7937141
30,B079Y882CJ,DUO Quick-Set Striplash Adhesive | Strong Eyelash Glue with Lightweight Formula | Professional Lash Glue for Eyelash Extensio,4.5,19280,5.65,USD,USD 5.65,,https://www.amazon.com/Duo-Quick-Set-Striplash-Adhesive-Clear/dp/B079Y882CJ/ref=zg_bs_g_118423031_d_sccl_30/262-7088179-7937141
31,B018FZNQ4I,,,,,,,,
32,B0B5DYY1HQ,,,,,,,,
33,B09JLXKWB5,,,,,,,,
34,B000IEMGGE,,,,,,,,
35,B00MGK9Q0C,,,,,,,,
36,B0CN1D9C6Q,,,,,,,,
37,B000OC0QDU,,,,,,,,
38,B0721DQFPP,,,,,,,,
39,B0016KU1XO,,,,,,,,
40,B0BSP38HYN,,,,,,,,
41,B0DNT5HBHB,,,,,,,,
42,B0GVG87QVL,,,,,,,,
43,B0BVPNQW1C,,,,,,,,
44,B0DRY6JKS1,,,,,,,,
45,B0BKG1NZJ4,,,,,,,,
46,B00VZDAA56,,,,,,,,
47,B06XGM135P,,,,,,,,
48,B0CXQR14J3,,,,,,,,
49,B08VG89SG6,,,,,,,,
50,B081SWBSGH,,,,,,,,
51,B0B5MG6PHQ,"e.l.f. Halo Glow Liquid Filter, Complexion Booster For A Glowing, Soft-Focus Look, Infused With Hyaluronic Acid, Vegan & Crue",4.4,20816,14.67,USD,USD 14.67,,https://www.amazon.com/l-f-Complexion-Soft-Focus-Hyaluronic-Cruelty-Free/dp/B0B5MG6PHQ/ref=zg_bs_g_118423031_d_sccl_1/262-7088179-7937141
52,B007B8UNVA,"Maybelline Concealer Fit Me! Full Coverage Concealer Matte Finish 15 Fair | Oil Free, Delivers Even and Natural Complexion, N",4.4,67464,6.81,USD,USD 6.81,,https://www.amazon.com/Maybelline-Fit-Concealer-Fair-6-8ml/dp/B007B8UNVA/ref=zg_bs_g_118423031_d_sccl_2/262-7088179-7937141
53,B07QSVTVRD,UKLASH Eyelash Growth Serum 3ml | Nourishing lash serum for fuller lashes clinically proven formula safe for extensions vegan,4.4,2825,42.27,USD,USD 42.27,,https://www.amazon.com/Uklash-Eyelash-Enhancer-Growth-Serum/dp/B07QSVTVRD/ref=zg_bs_g_118423031_d_sccl_3/262-7088179-7937141
54,B07ZVYM365,"e.l.f. Pro Eyelash Curler Strong, Contoured, Lifting Creates Long Lasting, Eye-Opening, Voluminous Lashes Includes Additional",4.4,23936,6.68,USD,USD 6.68,,https://www.amazon.com/l-f-Eye-Opening-Voluminous-Additional-Replacement/dp/B07ZVYM365/ref=zg_bs_g_118423031_d_sccl_4/262-7088179-7937141
55,B001VNCA0S,"MAX FACTOR - False Lash Effect Mascara - Volumising Formula, Pro-Vitamin B5, Clump-Free, Flake-Free, Smudge-Proof - 01 Black",4.2,14826,6.84,USD,USD 6.84,,https://www.amazon.com/MAX-FACTOR-Volumising-Pro-Vitamin-Smudge-Proof/dp/B001VNCA0S/ref=zg_bs_g_118423031_d_sccl_5/262-7088179-7937141
56,B085L61X9R,EMEDA Super Strong Hold False Eyelash Glue Professional Latex Free Lash Glue Waterproof Lash G lue Transparent Strip Eyelash,4.3,17791,6.69,USD,USD 6.69,,https://www.amazon.com/EMEDA-Professional-Waterproof-Adhesive-Sensitive/dp/B085L61X9R/ref=zg_bs_g_118423031_d_sccl_6/262-7088179-7937141
57,B074Y8LM6T,"NYX Professional Makeup Eye Liner, Epic Ink Waterproof Liner, Black | Epic Ink Liquid Eyeliner Pen, 1 Stroke Intense Pigment,",4.4,94661,9.02,USD,USD 9.02,,https://www.amazon.com/NYX-Professional-Makeup-Liner-Black/dp/B074Y8LM6T/ref=zg_bs_g_118423031_d_sccl_7/262-7088179-7937141
58,B001KYVX2E,"RIMMEL LONDON - Extra Super Lash Building Mascara - Defines, Lengthen & Curl Lashes - With Hydrogel For Healthy Looking Finis",4.4,15751,5.41,USD,USD 5.41,,https://www.amazon.com/RIMMEL-LONDON-Building-Lengthen-Hydrogel/dp/B001KYVX2E/ref=zg_bs_g_118423031_d_sccl_8/262-7088179-7937141
59,B07FTXBNVL,"Real Techniques Everyday Essentials + Makeup Sponge Kit for foundation, blush, bronzer, eyeshadow, powder, synthetic, cruelty",4.7,55376,11.29,USD,USD 11.29,,https://www.amazon.com/Real-Techniques-Everyday-Essentials-Complexion/dp/B07FTXBNVL/ref=zg_bs_g_118423031_d_sccl_9/262-7088179-7937141
60,B08RRLJDGM,"Wet n Wild High On Lash, Eyelash Curler for Long Lasting Lifted Lashes, Bouncy and Soft Silicone Pad for a Safe No-Pinching,",4.2,36126,4.02,USD,USD 4.02,,https://www.amazon.com/Wet-Wild-Eyelash-Curler-Comfort/dp/B08RRLJDGM/ref=zg_bs_g_118423031_d_sccl_10/262-7088179-7937141
61,B0BSR2ZBK1,"Wonderskin Eyeliner Pencil 1440 Longwear Eyeliner Waterproof & Smudge Proof | Waterproof deep black eyeliner, smudge-proof fo",4.0,9173,18.01,USD,USD 18.01,,https://www.amazon.com/Wonderskin-Longwear-Eyeliner-Waterproof-Liquorice/dp/B0BSR2ZBK1/ref=zg_bs_g_118423031_d_sccl_11/262-7088179-7937141
62,B0GFGSMVFX,Estée Lauder Double Wear Stay-in-Place Makeup | 36-Hour Long-Wear Matte Foundation 30ml,4.1,30,34.67,USD,USD 34.67,,https://www.amazon.com/Lauder-Double-36-Hour-Long-Wear-Foundation/dp/B0GFGSMVFX/ref=zg_bs_g_118423031_d_sccl_12/262-7088179-7937141
63,B09N2YW2T6,"Max Factor Crème Puff Pressed Powder, 05 Translucent, 14g",4.5,7607,6.19,USD,USD 6.19,,https://www.amazon.com/Max-Factor-Pressed-Powder-Translucent/dp/B09N2YW2T6/ref=zg_bs_g_118423031_d_sccl_13/262-7088179-7937141
64,B0D3JDCQN2,"e.l.f. Soft Glam Foundation, Medium Coverage, Long-Lasting & Buildable Foundation For A Smooth, Satin Finish, Vegan & Cruelty",4.3,1509,9.59,USD,USD 9.59,,https://www.amazon.com/l-f-Foundation-Long-Lasting-Buildable-Cruelty-Free/dp/B0D3JDCQN2/ref=zg_bs_g_118423031_d_sccl_14/262-7088179-7937141
65,B08G9C4TH4,"NIVEA MEN Sensitive Moisturiser Tube (75ml), Hydrating Mens Moisturiser Face Cream with 0% Alcohol, Made for Sensitive Skin,",4.6,6206,4.42,USD,USD 4.42,,https://www.amazon.com/NIVEA-Sensitive-Moisturiser-Percent-Essentials/dp/B08G9C4TH4/ref=zg_bs_g_118423031_d_sccl_15/262-7088179-7937141
66,B0GF21LCW2,"Laka Lip Liner - Smooth & Blendable Soft Matte Lip Contour Pencil for Shaping & Overlining Lips, Waterproof Formula, Oil-Clea",3.3,1354,16.94,USD,USD 16.94,,https://www.amazon.com/Laka-Lip-Liner-Oil-Cleanse-Long-Lasting/dp/B0GF21LCW2/ref=zg_bs_g_118423031_d_sccl_16/262-7088179-7937141
67,B0BT1PMM5J,"e.l.f. Lash 'N Roll Mascara, Curling Mascara For Visibly Lifted Lashes, Lifts & Separates Lashes. Long-Lasting Formula, Vegan",4.4,11475,7.87,USD,USD 7.87,,https://www.amazon.com/l-f-Mascara-Separates-Long-Lasting-Cruelty-Free/dp/B0BT1PMM5J/ref=zg_bs_g_118423031_d_sccl_17/262-7088179-7937141
68,B0FPX87BRC,"L'Oréal Paris Lengthening Mascara, Telescopic Extensionist, shade Black | Extended Length, Instant Lash Lift Effect, Up To 24",4.4,1691,9.02,USD,USD 9.02,,https://www.amazon.com/Paris-Telescopic-Extensionist-Extended-Resistant/dp/B0FPX87BRC/ref=zg_bs_g_118423031_d_sccl_18/262-7088179-7937141
69,B082XRFVNN,"Maybelline Lifter Lip Gloss Hydrating Hyaluronic Acid Light Pink, 002 Ice | With Hyaluronic Acid, Visibily Smooth Lips, Fulle",4.4,27449,7.68,USD,USD 7.68,,https://www.amazon.com/Maybelline-Looking-Hyaluronic-Lifter-Colour/dp/B082XRFVNN/ref=zg_bs_g_118423031_d_sccl_19/262-7088179-7937141
70,B092WJ5SMJ,"Garnier SkinActive Anti-Age BB Cream in Shade Medium, SPF15, 50ml | Tinted Moisturiser, With Hyaluronic Acid, Aloe and Minera",4.4,3619,8.45,USD,USD 8.45,,https://www.amazon.com/IMPROVED-Garnier-SkinActive-Moisturiser-Hyaluronic/dp/B092WJ5SMJ/ref=zg_bs_g_118423031_d_sccl_20/262-7088179-7937141
71,B07VBH3DRK,"Maybelline Brow Ultra Slim Eyebrow Pencil: Natural-Looking Defined Brows, Ultra-Fine Tip & Built-in Spoolie Brush, Smooth-Gli",4.4,6311,7.17,USD,USD 7.17,,https://www.amazon.com/Maybelline-Express-Defining-Natural-Looking/dp/B07VBH3DRK/ref=zg_bs_g_118423031_d_sccl_21/262-7088179-7937141
72,B0716F8272,"Rimmel London Radiance Shimmer Brick Pressed Bronzer, Light-As-Air Contouring Formula, 001 Light, 12 g",4.5,5038,5.62,USD,USD 5.62,,https://www.amazon.com/Rimmel-Radiance-Light-As-Air-Contouring-Luscious/dp/B0716F8272/ref=zg_bs_g_118423031_d_sccl_22/262-7088179-7937141
73,B0CMYR1CNK,Cream Glide Lip Liner - Mauve Aside,4.4,17525,4.31,USD,USD 4.31,,https://www.amazon.com/Cream-Glide-Lip-Liner-Mauve/dp/B0CMYR1CNK/ref=zg_bs_g_118423031_d_sccl_23/262-7088179-7937141
74,B0BRL6BFSD,"Maybelline Foundation Super Stay Skin Tint Serum, Up To 24H Wear, Shade 06 | With Vitamin C*, Long-Lasting, Up to 24 Hour Wea",4.4,323,11.29,USD,USD 11.29,,https://www.amazon.com/Maybelline-Foundation-Vitamin-Skincare-Long-Lasting/dp/B0BRL6BFSD/ref=zg_bs_g_118423031_d_sccl_24/262-7088179-7937141
75,B0CPFY2SZM,"e.l.f. Lash XTNDR Mascara, Long-Lasting & Buildable For The Look Of Lash Extensions, Clump & Flake Free, Vegan & Cruelty-Free",4.3,9525,8.78,USD,USD 8.78,,https://www.amazon.com/l-f-Long-Lasting-Buildable-Extensions-Cruelty-Free/dp/B0CPFY2SZM/ref=zg_bs_g_118423031_d_sccl_25/262-7088179-7937141
76,B016KMI6KW,"Candure Tweezers for Eyebrows - Professional Stainless Steel Slanted and Pointed Tip Hair Tweezers Set for Ingrown Hair, Blac",4.5,16663,4.5,USD,USD 4.50,,https://www.amazon.com/Candure%C2%AE-Slanted-Hair-Eyebrow-Tweezers/dp/B016KMI6KW/ref=zg_bs_g_118423031_d_sccl_26/262-7088179-7937141
77,B0G1VBDXYF,Luxe Color Changing Foundation for Women – Instantly Adapts to Your Skin Tone – Buildable Light-to-Medium Coverage – 12-Hour,4.0,3570,24.83,USD,USD 24.83,,https://www.amazon.com/Color-Changing-Foundation-Light-Medium/dp/B0G1VBDXYF/ref=zg_bs_g_118423031_d_sccl_27/262-7088179-7937141
78,B077TS4P1K,"Facefinity Refillable Compact Foundation, SPF 20, Flawless Matte Finish in Natural Rose 003",4.5,4331,8.4,USD,USD 8.40,,https://www.amazon.com/Max-Factor-Facefinity-Compact-Foundation/dp/B077TS4P1K/ref=zg_bs_g_118423031_d_sccl_28/262-7088179-7937141
79,B0CPT5TB7K,"L'Oréal Paris Glow Enhancer Paradise Lumi Glotion, 903 Medium Glow 40ml | With Shea Butter, Glycerin, 24h Hydration, For Face",4.5,3219,11.27,USD,USD 11.27,,https://www.amazon.com/LOr%C3%A9al-Paris-Enhancer-Hydration-Glycerin/dp/B0CPT5TB7K/ref=zg_bs_g_118423031_d_sccl_29/262-7088179-7937141
80,B0G1H45XQD,"e.l.f. Soft Glam Satin Concealer, Medium Coverage for Blemishes & Under-Eye, Crease-Resistant, Long-Lasting, Vegan & Cruelty-",4.2,4176,5.64,USD,USD 5.64,,https://www.amazon.com/l-f-Concealer-Crease-Resistant-Long-Lasting-Cruelty-Free/dp/B0G1H45XQD/ref=zg_bs_g_118423031_d_sccl_30/262-7088179-7937141
81,B01E1SJ17Y,,,,,,,,
82,B0B42ZB835,,,,,,,,
83,B07QZ8JRB8,,,,,,,,
84,B004GXF0AW,,,,,,,,
85,B07MWTH3BY,,,,,,,,
86,B0CJ5GW8RY,,,,,,,,
87,B08H2G67JK,,,,,,,,
88,B0861995HL,,,,,,,,
89,B0CQ3373JW,,,,,,,,
90,B0742CVQW4,,,,,,,,
91,B0F2X4JXP7,,,,,,,,
92,B0C8HWG7S2,,,,,,,,
93,B092WH6F8R,,,,,,,,
94,B0CMJZ8G6Y,,,,,,,,
95,B001V9LBFM,,,,,,,,
96,B01N24IC4Y,,,,,,,,
97,B0C6Q6XXXK,,,,,,,,
98,B00GSUCEJ6,,,,,,,,
99,B06XWYR3WG,,,,,,,,
100,B08Z5MRVHF,,,,,,,,
