rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
53,B0BPXT3GBN,"medicube Triple Collagen Cream for Hydrating & Firming | Moisturizer with Hyaluronic Acid, Premium Elastin, Shea Butter - Wri",4.6,10281,16.22,USD,USD 16.22,,https://www.amazon.com/Medicube-Collagen-Hydrating-Moisturiser-Hyaluronic/dp/B0BPXT3GBN/ref=zg_bs_g_beauty_d_sccl_3/259-0116870-0495130
54,B08CFSS35N,"Rimmel Lasting Finish 8HR Lip Liner, Cappuccino, Highly Pigmented Formula, Long-Wearing Creamy Colour, Precise Application an",4.5,20184,5.01,USD,USD 5.01,,https://www.amazon.com/Rimmel-Lasting-Finish-Liner-Cappuccino/dp/B08CFSS35N/ref=zg_bs_g_beauty_d_sccl_4/259-0116870-0495130
55,B0B9YHX8DX,"Wonderskin Lip Stain – Long Lasting, Waterproof, Lip Tint Peel Off Masque | Transfer-proof warm rose lip tint with comfortabl",3.9,7653,24.39,USD,USD 24.39,,https://www.amazon.com/Wonderskin-Blading-Transfer-Waterproof-Whimsical/dp/B0B9YHX8DX/ref=zg_bs_g_beauty_d_sccl_5/259-0116870-0495130
56,B0182QCU7E,Mylee 100% Pure Acetone (300ml) - Gel Nail Polish Remover | Maximum Strength Professional Soak-Off for UV/LED Acrylics Nail T,4.5,47896,10.82,USD,USD 10.82,,https://www.amazon.com/Acetone-Superior-Quality-Polish-Remover/dp/B0182QCU7E/ref=zg_bs_g_beauty_d_sccl_6/259-0116870-0495130
57,B00DWVMQ42,"Mitchum Women Triple Odor Defense 48HR Protection Deodorant Spray & Antiperspirant (200ml), Powder Fresh",4.6,3403,3.39,USD,USD 3.39,,https://www.amazon.com/Mitchum-Protection-Deodorant-Antiperspirant-Dermatologist/dp/B00DWVMQ42/ref=zg_bs_g_beauty_d_sccl_7/259-0116870-0495130
58,B005IDUTEG,"Dettol Original Antibacterial Soap Bar, For Everyday Use, 2 Pack | Antibacterial formula, Dermatologically tested, Contains m",4.7,16295,2.7,USD,USD 2.70,,https://www.amazon.com/Dettol-020399-Bar-Soap-Original/dp/B005IDUTEG/ref=zg_bs_g_beauty_d_sccl_8/259-0116870-0495130
59,B071ZZ17DS,"Baylis & Harding Signature Luxury Hand Wash 500ml 3 pack | Jasmine & Apple Blossom, Vegan Friendly, Made in UK",4.6,24382,6.1,USD,USD 6.10,,https://www.amazon.com/Baylis-Harding-Jasmine-Blossom-Anti-Bacterial/dp/B071ZZ17DS/ref=zg_bs_g_beauty_d_sccl_9/259-0116870-0495130
60,B0BSLWTQXV,"NIVEA Rich Nourishing Body Lotion (625ml), Rich 72H Hydration Moisturiser for Dry Skin Made with Deep Moisture Serum and Almo",4.7,2006,5.76,USD,USD 5.76,,https://www.amazon.com/Nourishing-Lotion-Hydration-Moisturiser-Moisture/dp/B0BSLWTQXV/ref=zg_bs_g_beauty_d_sccl_10/259-0116870-0495130
61,B0BJFLVCZK,"La Roche-Posay Cicaplast Baume B5+ for Irritated Sensitive Skin, 100ml | Ultra Repair Multi-Purpose Soothing Balm, Skin Barri",4.7,5272,21.57,USD,USD 21.57,,https://www.amazon.com/Roche-Posay-Cicaplast-Repairing-Panthenol-Madecassocide/dp/B0BJFLVCZK/ref=zg_bs_g_beauty_d_sccl_11/259-0116870-0495130
62,B00KIY4JE6,"Revlon Mitchum Women Triple Odor Defense 48HR Protection Deodorant Stick and Antiperspirant Pure Fresh, Dermatologist Tested,",4.6,7491,4.71,USD,USD 4.71,,https://www.amazon.com/Revlon-Mitchum-Advanced-Women-Deodorant/dp/B00KIY4JE6/ref=zg_bs_g_beauty_d_sccl_12/259-0116870-0495130
63,B0977D6R6W,Sanex Expert Skin Health Moisturising Shower gel 570ml - body wash for men & women - gently cleanses - hydrates & softens ski,4.8,975,4.05,USD,USD 4.05,,https://www.amazon.com/Sanex-Biomeprotect-Moisturising-Shower-570ml/dp/B0977D6R6W/ref=zg_bs_g_beauty_d_sccl_13/259-0116870-0495130
64,B09GNST3CY,"Aveeno Skin Relief Body Oil Spray for Very Dry, Sensitive Skin (1 x 200ml) | With Oat Oil & Jojoba Oil, Suitable For Sensitiv",4.7,5224,8.52,USD,USD 8.52,,https://www.amazon.com/Aveeno-Suitable-Sensitive-Instantly-Nourishes/dp/B09GNST3CY/ref=zg_bs_g_beauty_d_sccl_14/259-0116870-0495130
65,B0BJ74DJXG,"BYOMA Moisturising Gel Cream, Lightweight Oil Free Daily Moisturiser (50ml) | Barrier Repair Formula with Tri-Ceramide and Ni",4.4,5562,14.08,USD,USD 14.08,,https://www.amazon.com/BYOMA-Moisturizing-Gel-Cream-50ml/dp/B0BJ74DJXG/ref=zg_bs_g_beauty_d_sccl_15/259-0116870-0495130
66,B01LZUCVV5,"Neutrogena Hydro Boost Water Gel (1x 50ml), Oil-Free Face Cream with Hyaluronic Acid, Amino Acids and Electrolytes, Lightweig",4.5,13443,11.5,USD,USD 11.50,,https://www.amazon.com/Neutrogena-Hyaluronic-Electrolytes-Lightweight-Acne-Prone/dp/B01LZUCVV5/ref=zg_bs_g_beauty_d_sccl_16/259-0116870-0495130
67,B0C822Y5BY,"Hero Mighty Pimple Patches Original, Hydrocolloid Spot Patches, 72 Count | Medical grade hydrocolloid, Absorbs gunk in 6 hour",4.6,1690,11.5,USD,USD 11.50,,https://www.amazon.com/Original-Cosmetics-Treatment-Hydrocolloid-Stickers/dp/B0C822Y5BY/ref=zg_bs_g_beauty_d_sccl_17/259-0116870-0495130
68,B08PDPK4B1,"Rimmel London Scandaleyes Exaggerate Eye Definer, 001 Intense Black, 0.35g",4.5,13675,6.02,USD,USD 6.02,,https://www.amazon.com/Rimmel-Scandaleyes-Exaggerate-Definer-Intense/dp/B08PDPK4B1/ref=zg_bs_g_beauty_d_sccl_18/259-0116870-0495130
69,B0DSGCJSZF,"Neutrogena T/Gel Scalp Relief Anti-Dandruff Shampoo (250ml) With 3% Salicylic Acid, Suitable for Those Prone to Scalp Psorias",4.5,2064,9.08,USD,USD 9.08,,https://www.amazon.com/Neutrogena-Anti-Dandruff-Salicylic-Seborrhoeic-Dermatitis/dp/B0DSGCJSZF/ref=zg_bs_g_beauty_d_sccl_19/259-0116870-0495130
70,B0C3PCJ6SD,"The Ordinary Salicylic Acid 2% Solution, Blemish-Fighting Serum for Blemish-Prone Skin, 30ml",4.5,12906,6.61,USD,USD 6.61,,https://www.amazon.com/Ordinary-Salicylic-Clarifying-Charcoal-Blemish-Prone/dp/B0C3PCJ6SD/ref=zg_bs_g_beauty_d_sccl_20/259-0116870-0495130
71,B0DNZPVRP6,TRESemme Care & Protect Heat Defence Spray 270 ml | Up to 230°C heat protection* for all hair types,4.6,2077,5.0,USD,USD 5.00,,https://www.amazon.com/TRESemme-Protect-Defence-Spray-protection/dp/B0DNZPVRP6/ref=zg_bs_g_beauty_d_sccl_21/259-0116870-0495130
72,B008BDSZFK,"Remington Shine Therapy Hair Straightener, Ceramic Coating, S8500 | Create Sleek, Smooth Styles with Moroccan Argan Oil Infus",4.6,35665,33.86,USD,USD 33.86,,https://www.amazon.com/Remington-Advanced-Straighteners-Morrocan-Improved/dp/B008BDSZFK/ref=zg_bs_g_beauty_d_sccl_22/259-0116870-0495130
73,B0BCGRW7DB,Carex Cherry On Top Antibacterial Handwash 6x250ml,4.8,764,6.18,USD,USD 6.18,,https://www.amazon.com/Editions-Antibacterial-Fragrance-Protects-6x250ml/dp/B0BCGRW7DB/ref=zg_bs_g_beauty_d_sccl_23/259-0116870-0495130
74,B004345SP6,Vaseline Original Pure Petroleum Jelly,4.7,19589,2.44,USD,USD 2.44,,https://www.amazon.com/Vaseline-Original-Pure-Petroleum-Jelly/dp/B004345SP6/ref=zg_bs_g_beauty_d_sccl_24/259-0116870-0495130
75,B078216MC9,Clairol Root Touch-Up Permanent Hair Dye,4.6,1977,7.04,USD,USD 7.04,,https://www.amazon.com/Clairol-Permanent-Long-lasting-Intensifying-Application/dp/B078216MC9/ref=zg_bs_g_beauty_d_sccl_25/259-0116870-0495130
76,B0BRMYHMS5,"medicube Wrapping Mask Collagen - Overnight Peel Off Facial Mask | Elasticity & Hydration Care, Reduces Sagging & Dullness -",4.4,23395,19.78,USD,USD 19.78,,https://www.amazon.com/medicube-Overnight-Elasticity-Firmer-Looking-Hydrolyzed/dp/B0BRMYHMS5/ref=zg_bs_g_beauty_d_sccl_26/259-0116870-0495130
77,B0F9DYCLL8,"Makartt Extra Strong Nail Glue with Brush – 5s Dries Quickly, Long-Lasting Hold, 7ml Acrylic Adhesive for Nail Tips, Fake Nai",4.3,2136,5.41,USD,USD 5.41,,https://www.amazon.com/Makartt-Extra-Strong-Nail-Glue-with-Brush/dp/B0F9DYCLL8/ref=zg_bs_g_beauty_d_sccl_27/259-0116870-0495130
78,B07PQSRXR6,"Paula's Choice 2% BHA Liquid Face Exfoliant for Blackheads & Pores, 30 ml | Facial Exfoliating Peeling with Salicylic Acid -",4.4,28363,17.61,USD,USD 17.61,,https://www.amazon.com/Paulas-Choice-Perfecting-Salicylic-Exfoliant/dp/B07PQSRXR6/ref=zg_bs_g_beauty_d_sccl_28/259-0116870-0495130
79,B07L5WGS2X,"Garnier Hair Food Multi-use, 3-in-1 Hair Treatment Mask, Banana, 400ml | Up to 7x Smoother Hair, 97% Natural Origin Ingredien",4.6,20112,6.08,USD,USD 6.08,,https://www.amazon.com/Garnier-Multi-Use-Vitamins-Ingredients-Silicone/dp/B07L5WGS2X/ref=zg_bs_g_beauty_d_sccl_29/259-0116870-0495130
80,B00GY78YKQ,"Faith In Nature Organic Coconut Shampoo, Hydrating for Dry Hair & Scalp, Vegan & Cruelty Free, No SLS, Silcones or Parabens,",4.5,13722,10.82,USD,USD 10.82,,https://www.amazon.com/Faith-in-Nature-Coconut-Shampoo/dp/B00GY78YKQ/ref=zg_bs_g_beauty_d_sccl_30/259-0116870-0495130
81,B00WAJAKOU,,,,,,,,
82,B0DQV8G9HR,,,,,,,,
83,B09SLF5ZH8,,,,,,,,
84,B004S9WHUU,,,,,,,,
85,B0BPHNZWTL,,,,,,,,
86,B0BFQ9RD5B,,,,,,,,
87,B0996HN6Q9,,,,,,,,
88,B0078MF1PC,,,,,,,,
89,B081S1GSXB,,,,,,,,
90,B000YH5C3E,,,,,,,,
91,B009S7401Q,,,,,,,,
92,B0BWFR4164,,,,,,,,
93,B07ZR1DXGX,,,,,,,,
94,B0DPL4Q2W1,,,,,,,,
95,B0BQTMHNW9,,,,,,,,
96,B0D1CHC8DY,,,,,,,,
97,B0155N6RYE,,,,,,,,
98,B0CPFX3LWD,,,,,,,,
99,B008LXZZ4E,,,,,,,,
100,B077PMWLBM,,,,,,,,
