rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
11,B08KT2Y49F,"eos 24H Moisture Shea Better Body Lotion- Pomegranate Raspberry, 16 fl oz",4.7,8918,9.97,USD,$9.97,,https://www.amazon.com/eos-Pomegranate-Raspberry-Lightweight-Non-Greasy/dp/B08KT2Y49F/ref=zg_bs_g_11060521_d_sccl_11/139-1079897-0747402
12,B0BT1WL6KY,"method Body Wash, Simply Nourish, 28 fl oz | Soothing Formula, Leaves Skin Feeling Soft & Moisturized, Made Without Parabens,",4.7,13394,12.0,USD,$12.00,,https://www.amazon.com/Method-Simply-Nourish-Paraben-Phthalate/dp/B0BT1WL6KY/ref=zg_bs_g_11060521_d_sccl_12/139-1079897-0747402
13,B0DB6BQ798,"SheaMoisture African Black Soap Body Wash Calm and clearing body wash 18 Oz | For 24H Visible Moisture for Healthy, Glowing",4.5,4637,11.99,USD,$11.99,,https://www.amazon.com/SheaMoisture-African-clearing-Visible-Moisture/dp/B0DB6BQ798/ref=zg_bs_g_11060521_d_sccl_13/139-1079897-0747402
14,B001ET7IQK,"Dove Beauty Bar Soap Sensitive, 8 Bars for Sensitive Skin, Fragrance Free and Hypoallergenic 3.75 oz",4.8,18336,12.97,USD,$12.97,,https://www.amazon.com/Dove-Beauty-Sensitive-Skin-Count/dp/B001ET7IQK/ref=zg_bs_g_11060521_d_sccl_14/139-1079897-0747402
15,B09M7SPFSJ,"Ivory Body Wash, Designed for the Whole Family, Gentle Formula, Free of Dyes Heavy Perfumes Parabens Phthalates & Silicones,",4.8,20474,6.97,USD,$6.97,,https://www.amazon.com/Designed-Perfumes-Parabens-Phthalates-Silicones/dp/B09M7SPFSJ/ref=zg_bs_g_11060521_d_sccl_15/139-1079897-0747402
16,B0060OUV5Y,"La Roche-Posay Cicaplast Balm B5, Barrier Repair Cream for Dry Skin | Skin healing cream with centella asiatica, shea butter",4.7,22692,18.99,USD,$18.99,,https://www.amazon.com/Roche-Posay-Cicaplast-Baume-Multi-Purpose-Butter/dp/B0060OUV5Y/ref=zg_bs_g_11060521_d_sccl_16/139-1079897-0747402
17,B0BX2TZZWG,"Tree Hut Body Scrub, Vanilla, 18 Oz | Exfoliating & Hydrating Sugar Scrub with Shea Butter & Essential Oils, Smooth Skin, Bod",4.7,7393,8.94,USD,$8.94,,https://www.amazon.com/Tree-Hut-Variety-Strawberry-Champaine/dp/B0BX2TZZWG/ref=zg_bs_g_11060521_d_sccl_17/139-1079897-0747402
18,B07BRDVQ4B,"AmLactin Daily Nourish Body Lotion, 12% Lactic Acid, 14.1 oz | 12% lactic acid body lotion exfoliates and moisturizes dry ski",4.4,37018,15.97,USD,$15.97,,https://www.amazon.com/AmLactin-Moisturizing-Lotion-Bottle-Paraben/dp/B07BRDVQ4B/ref=zg_bs_g_11060521_d_sccl_18/139-1079897-0747402
19,B0D7XXQYNH,"Olay Body Lotion for Women, Firming with Collagen Peptides Serum, Visibly Firmer Skin, 24hr Moisture & Hydration, Fast Absorb",4.6,15764,9.99,USD,$9.99,,https://www.amazon.com/Olay-Hydrating-Collagen-Moisturizing-Absorbing/dp/B0D7XXQYNH/ref=zg_bs_g_11060521_d_sccl_19/139-1079897-0747402
20,B00I69SEK0,"Dove Beauty Bar Soap Original 8 Count for Soft, Smooth Skin, with 1/4 Moisturizing Cream 3.75 oz",4.8,12361,12.97,USD,$12.97,,https://www.amazon.com/Dove-Beauty-Bar-White/dp/B00I69SEK0/ref=zg_bs_g_11060521_d_sccl_20/139-1079897-0747402
21,B0B9CHS3LR,"Native Clean Body Wash, Gentle & pH-balanced for Sensitive Skin, 24-Hr Freshness for Women & Men, Vegan & Cruelty-Free, Free",4.6,2269,15.97,USD,$15.97,,https://www.amazon.com/Native-pH-balanced-Sensitive-Cruelty-Free-Phthalates/dp/B0B9CHS3LR/ref=zg_bs_g_11060521_d_sccl_21/139-1079897-0747402
22,B0FY7963T5,"Native Clean Body Wash, Gentle & pH-balanced for Sensitive Skin, 24-Hr Freshness for Men & Women, Vegan & Cruelty-Free, Free",4.6,7042,9.87,USD,$9.87,,https://www.amazon.com/Native-pH-balanced-Sensitive-Cruelty-Free-Phthalates/dp/B0FY7963T5/ref=zg_bs_g_11060521_d_sccl_22/139-1079897-0747402
23,B006IB5T4W,"Aquaphor Advanced Therapy Healing Ointment Skin Protectant, 14 OZ | Clinically Proven Skin Protectant Moisturizer for Cracked",4.8,86950,16.49,USD,$16.49,,https://www.amazon.com/Aquaphor-Healing-Ointment-Moisturizing-Protectant/dp/B006IB5T4W/ref=zg_bs_g_11060521_d_sccl_23/139-1079897-0747402
24,B0FPQ3Z16S,"medicube Jelly Cream with Hyaluronic Acid for Long-lasting Hydration | Daily Moisturizer with Hyaluronic Acid, Ceramides, Mul",4.5,36179,9.9,USD,$9.90,,https://www.amazon.com/medicube-Hyaluronic-Moisturizer-Long-lasting-Hydration/dp/B0FPQ3Z16S/ref=zg_bs_g_11060521_d_sccl_24/139-1079897-0747402
25,B0107QPFBU,"Aquaphor Advanced Therapy Healing Ointment, Skin Protectant, 7 OZ | Clinically Proven Skin Protectant Moisturizer for Cracked",4.8,44948,12.19,USD,$12.19,,https://www.amazon.com/Aquaphor-Advanced-Therapy-Ointment-Protectant/dp/B0107QPFBU/ref=zg_bs_g_11060521_d_sccl_25/139-1079897-0747402
26,B099N1LC4R,"Cetaphil Moisturizing Cream, Face & Body Lotion Dry Sensitive Skin, 20oz | Fragrance-Free, Non-Comedogenic, Non-Greasy, Hydra",4.8,40335,14.12,USD,$14.12,,https://www.amazon.com/Cetaphil-Moisturizing-Cream-Lotion-Sensitive/dp/B099N1LC4R/ref=zg_bs_g_11060521_d_sccl_26/139-1079897-0747402
27,B003QXZWYW,La Roche-Posay Lipikar AP+MAX Triple Repair Moisturizing Body Cream | Face and body lotion for dry skin with shea butter and,4.6,42043,21.99,USD,$21.99,,https://www.amazon.com/Roche-Posay-Lipikar-Intense-Repair-Cream/dp/B003QXZWYW/ref=zg_bs_g_11060521_d_sccl_27/139-1079897-0747402
28,B0BT1WN3ZD,"method Men’s Body Wash, Sea + Surf Scent, 28 fl oz | Soothing Formula, Leaves Skin Feeling Soft & Moisturized, Rich Lather, M",4.7,7149,12.0,USD,$12.00,,https://www.amazon.com/method-mens-Body-Wash-Surf/dp/B0BT1WN3ZD/ref=zg_bs_g_11060521_d_sccl_28/139-1079897-0747402
29,B092RB7LQW,"method Foaming Hand Wash Refill, Sea Minerals, 28 fl oz | Refills Up to 3X, Hydrates & Softens Skin, Designed for Gentle Ever",4.7,26166,7.79,USD,$7.79,,https://www.amazon.com/Method-Foaming-Refill-Minerals-Ounce/dp/B092RB7LQW/ref=zg_bs_g_11060521_d_sccl_29/139-1079897-0747402
30,B09GN1YRVP,"Irish Spring Body Wash for Men, Original Scent, 887 mL | Face and Body Wash, Men’s Body Wash, Paraben-Free, Moisturizing, Ret",4.7,27851,6.94,USD,$6.94,,https://www.amazon.com/Irish-Spring-Original-Clean-Body/dp/B09GN1YRVP/ref=zg_bs_g_11060521_d_sccl_30/139-1079897-0747402
31,B00028EYJ8,,,,,,,,
32,B09G2S1KZ2,,,,,,,,
33,B07ZDHQQW1,,,,,,,,
34,B001459IEE,,,,,,,,
35,B084MVWG1F,,,,,,,,
36,B0CPCYP629,,,,,,,,
37,B09YZ16XCN,,,,,,,,
38,B0C5JWKLZG,,,,,,,,
39,B007VC9DKI,,,,,,,,
40,B0DP37D91R,,,,,,,,
41,B0034F9K36,,,,,,,,
42,B003BMJGKE,,,,,,,,
43,B09HH95J2Z,,,,,,,,
44,B0F1QHNFJP,,,,,,,,
45,B0GSWRFC9L,,,,,,,,
46,B077TWXCQV,,,,,,,,
47,B09MFMCTRK,,,,,,,,
48,B07TJG79HP,,,,,,,,
49,B0DNTZTS1L,,,,,,,,
50,B075X2KL5C,,,,,,,,
51,B0H4WMHBW9,"Jergens Shea Fusion Confetti Cake Body Lotion, Shea Butter, 14 fl oz | Moisturizer for Dry Skin, Scented Body Lotion, Vitamin",4.5,5081,7.49,USD,$7.49,,https://www.amazon.com/Jergens-Fusion-Confetti-Lotion-Butter/dp/B0H4WMHBW9/ref=zg_bs_g_11060521_d_sccl_1/139-1079897-0747402
52,B079FV6PRH,"Softsoap Liquid Hand Soap, Fresh Breeze - 7.5 Fl Oz (Pack of 6) | Paraben-Free, Phthalate-Free, Washes Away Germs, Bathroom H",4.8,51435,7.44,USD,$7.44,,https://www.amazon.com/Softsoap-Liquid-Hand-Fresh-Breeze/dp/B079FV6PRH/ref=zg_bs_g_11060521_d_sccl_2/139-1079897-0747402
53,B07DP5JQH2,Jergens Natural Glow + Firming Daily Moisturizer Medium to Tan Skin Tones 7.5oz,4.5,42667,10.47,USD,$10.47,,https://www.amazon.com/Jergens-Natural-FIRMING-Moisturizer-Medium/dp/B07DP5JQH2/ref=zg_bs_g_11060521_d_sccl_3/139-1079897-0747402
54,B002TSA90M,"DOVE MEN + CARE 3 in Cleanser for Body, Face, and Shaving 1 Bar 3.75 oz | For dry skin, Helps cleanse and hydrate, With 1/4 m",4.8,14503,12.97,USD,$12.97,,https://www.amazon.com/Cleanser-Shaving-Facial-Moisturizing-Hydrate/dp/B002TSA90M/ref=zg_bs_g_11060521_d_sccl_4/139-1079897-0747402
55,B09HHBP46X,"Amazon Basics Liquid Hand Soap Refill, Light Moisturizing, Triclosan-Free, Phthalate-Free, Paraben-Free, Citrus, 50 Fl Oz (Pa",4.4,12409,4.28,USD,$4.28,,https://www.amazon.com/Amazon-Basics-Antibacterial-Moisturizing-Triclosan-Free/dp/B09HHBP46X/ref=zg_bs_g_11060521_d_sccl_5/139-1079897-0747402
56,B0CMW64H59,"Cremo Body Wash for Men, Italian Bergamot, 16 Fl Oz | Rich-lathering mens body wash, Moisturizing shower gel, Italian bergamo",4.6,13626,9.97,USD,$9.97,,https://www.amazon.com/Cremo-Rich-Lathering-Italian-Bergamot-Blossom/dp/B0CMW64H59/ref=zg_bs_g_11060521_d_sccl_6/139-1079897-0747402
57,B0FNWJFQFM,"medicube Kojic Acid Turmeric Brightening Body Wash, 13.52 fl.oz | Shower Gel for Uneven Skin - Niacinamide, Vitamin C, AHA BH",4.6,1419,15.12,USD,$15.12,,https://www.amazon.com/medicube-Brightening-Niacinamide-Cleansing-Hydrating/dp/B0FNWJFQFM/ref=zg_bs_g_11060521_d_sccl_7/139-1079897-0747402
58,B0BJMSH4JX,"Hearth & Homestead Whipped Beef Tallow for Skin & Face, Unscented, 1.3oz | 100% Grass Fed & Finished, Eczema Cream & Body But",4.6,13660,26.97,USD,$26.97,,https://www.amazon.com/Hearth-Homestead-Handmade-Whipped-Unscented/dp/B0BJMSH4JX/ref=zg_bs_g_11060521_d_sccl_8/139-1079897-0747402
59,B0G3XN8152,"Olay Body Wash for Women, Ultra Moisture, 24/7 Moisture Barrier Repair, Hydrating Formula for Visibly Healthy Soft Skin, Vita",4.8,9123,10.97,USD,$10.97,,https://www.amazon.com/Olay-Moisture-Barrier-Hydrating-Hyaluronic/dp/B0G3XN8152/ref=zg_bs_g_11060521_d_sccl_9/139-1079897-0747402
60,B08TKNMW1Z,"Dove Men Body & Face Wash Clean Comfort Men's Body Wash with 30 oz | For dry skin, Helps hydrate and smooth skin, With Micro",4.8,3263,10.97,USD,$10.97,,https://www.amazon.com/DOVE-MEN-CARE-Clean-Comfort/dp/B08TKNMW1Z/ref=zg_bs_g_11060521_d_sccl_10/139-1079897-0747402
61,B0CK4YS1SV,"Dr Teal's Body Wash with Pure Epsom Salt, Relax & Relief with Eucalyptus & Spearmint, 24 fl oz (Pack of 2)",4.8,11568,11.74,USD,$11.74,,https://www.amazon.com/Dr-Teals-Eucalyptus-Spearmint-Packaging/dp/B0CK4YS1SV/ref=zg_bs_g_11060521_d_sccl_11/139-1079897-0747402
62,B08KKVY2QQ,"method Foaming Hand Wash, Sea Minerals, 10 fl oz, 3 pack | Hydrates & Softens Skin, Designed for Gentle Everyday Cleansing, W",4.7,15708,10.44,USD,$10.44,,https://www.amazon.com/Method-Foaming-Mineral-Ounce-count/dp/B08KKVY2QQ/ref=zg_bs_g_11060521_d_sccl_12/139-1079897-0747402
63,B00MEDUKCE,"Dove Body Wash Body Wash Refresh Cucumber & Green Tea 30.6 oz, Sulfate Free | Dove Cucumber & Green Tea Body Wash hydrates sk",4.7,3862,10.99,USD,$10.99,,https://www.amazon.com/Dove-Lotion-Refresh-Cucumber-Green/dp/B00MEDUKCE/ref=zg_bs_g_11060521_d_sccl_13/139-1079897-0747402
64,B0FN7BZYTZ,"Native Liquid Hand Soap, Coconut & Vanilla Scent, Non-Drying Formula for Soft, Smooth Hands, Made with Plant-Based Cleansers,",4.4,2089,5.97,USD,$5.97,,https://www.amazon.com/Native-Coconut-Vanilla-Naturally-Ingredients/dp/B0FN7BZYTZ/ref=zg_bs_g_11060521_d_sccl_14/139-1079897-0747402
65,B073DV5GKH,"Dove Body Wash Pamper Shea Butter & Vanilla 30.6 oz Pump, Sulfate Free | Dove Shea Butter & Vanilla Body Wash nourishes skin",4.8,3670,10.99,USD,$10.99,,https://www.amazon.com/Dove-Pamper-Butter-Vanilla-Sulfate/dp/B073DV5GKH/ref=zg_bs_g_11060521_d_sccl_15/139-1079897-0747402
66,B002TSA93Y,"Dove Shea Butter Beauty Bar Soap 8 Count, Cleanser, 3.75 oz I beauty bar | Moisturizing beauty bar with ¼ moisturizing cream",4.8,30922,12.97,USD,$12.97,,https://www.amazon.com/Dove-Beauty-Bar-Shea-Butter/dp/B002TSA93Y/ref=zg_bs_g_11060521_d_sccl_16/139-1079897-0747402
67,B0G4BC3NQ2,"Ivory Gentle Bar Soap, Designed for Whole Family, 99.44% Pure Formula, Plant-Based Cleanser, Made Without Heavy Perfumes, Par",4.7,18924,7.97,USD,$7.97,,https://www.amazon.com/Ivory-Designed-Plant-Based-Cleanser-Phthalates/dp/B0G4BC3NQ2/ref=zg_bs_g_11060521_d_sccl_17/139-1079897-0747402
68,B0D484X4RL,"Native Body Lotion Contains Naturally Derived Plant-Based Moisturizers for Women and Men | Restores Dry Skin, Coconut & Vanil",4.5,5241,11.97,USD,$11.97,,https://www.amazon.com/Native-Contains-Naturally-Plant-Based-Moisturizers/dp/B0D484X4RL/ref=zg_bs_g_11060521_d_sccl_18/139-1079897-0747402
69,B08TLC9W4T,DOVE MEN + CARE Body & Face Wash Refreshing Extra Fresh Men's Body 30 oz | 24-hour Micro moisture Technology helps hydrate sk,4.7,8980,10.97,USD,$10.97,,https://www.amazon.com/DOVE-MEN-CARE-Extra-Fresh/dp/B08TLC9W4T/ref=zg_bs_g_11060521_d_sccl_19/139-1079897-0747402
70,B07MG5YJLT,"Mrs. Meyer's Clean Day, Hand Soap, Rain Water Scent, 12.5 Fl Oz",4.7,23766,4.45,USD,$4.45,,https://www.amazon.com/Mrs-Meyers-Clean-Water-Scent/dp/B07MG5YJLT/ref=zg_bs_g_11060521_d_sccl_20/139-1079897-0747402
71,B01ABM71JY,"Dial Body Wash, Refresh & Renew Spring Water, 32 fl oz",4.7,31591,7.47,USD,$7.47,,https://www.amazon.com/Dial-Spring-Water-Fluid-Ounces/dp/B01ABM71JY/ref=zg_bs_g_11060521_d_sccl_21/139-1079897-0747402
72,B07FY17L3N,"Irish Spring Bar Soap for Men, Original Clean, Smell Fresh and Clean for 12 Hours, Men Soap Bars for Washing Hands and Body,",4.8,40328,16.16,USD,$16.16,,https://www.amazon.com/Irish-Spring-Original-Deodorant-Ounce/dp/B07FY17L3N/ref=zg_bs_g_11060521_d_sccl_22/139-1079897-0747402
73,B01MT3PG83,"Aveeno Daily Moisturizing Body Wash for Normal to Dry Skin, Sensitive Formula with Prebiotic Oat, Gently Cleanses Dry Skin, L",4.7,13264,12.97,USD,$12.97,,https://www.amazon.com/Aveeno-Moisturizing-Sensitive-Dermatologist-Recommended/dp/B01MT3PG83/ref=zg_bs_g_11060521_d_sccl_23/139-1079897-0747402
74,B0CK1791MR,"Her Fantasy Box | Refresh pH Balancing Shower Gel - Natural Feminine Hygiene Solution for Gentle Cleansing, Odor Control, and",4.6,7287,15.98,USD,$15.98,,https://www.amazon.com/Her-Fantasy-Box-Balancing-Feminine/dp/B0CK1791MR/ref=zg_bs_g_11060521_d_sccl_24/139-1079897-0747402
75,B0CRQYQBZ4,"eos Cashmere Whipped Oil Body Butter- Vanilla, Moisturizing Formula, 10 oz",4.7,5005,12.98,USD,$12.98,,https://www.amazon.com/eos-Whipped-Oil-Body-Butter/dp/B0CRQYQBZ4/ref=zg_bs_g_11060521_d_sccl_25/139-1079897-0747402
76,B099N2SLT9,"Cetaphil Moisturizing Face & Body Lotion, Sensitive Skin, 20oz | Fragrance-Free, Hypoallergenic, Non-Comedogenic, Hydrates Dr",4.7,16478,15.97,USD,$15.97,,https://www.amazon.com/Cetaphil-Moisturizing-Face-Lotion-Sensitive/dp/B099N2SLT9/ref=zg_bs_g_11060521_d_sccl_26/139-1079897-0747402
77,B0BJCC7Y4L,"MRS. MEYER'S CLEAN DAY Hand Soap, Fall Leaves Scent, 12.5 Fl Oz Bottle",4.4,2613,4.89,USD,$4.89,,https://www.amazon.com/MRS-MEYERS-CLEAN-DAY-Leaves/dp/B0BJCC7Y4L/ref=zg_bs_g_11060521_d_sccl_27/139-1079897-0747402
78,B01B5D3VOC,"Gold Bond Age Renew Neck & Chest Firming Age Renew Cream, 2 oz | Firmer-looking skin, hyaluronic acid neck firming cream, imp",4.4,20023,11.97,USD,$11.97,,https://www.amazon.com/Gold-Bond-Moisturizing-Salicylic-Hydration/dp/B01B5D3VOC/ref=zg_bs_g_11060521_d_sccl_28/139-1079897-0747402
79,B09RYRCXKM,"Aquaphor Healing Balm Stick, Skin Protectant, 0.65 OZ | Body Balm Protectant with Avocado Oil and Shea Butter for Chapped or",4.8,16230,10.47,USD,$10.47,,https://www.amazon.com/Aquaphor-Healing-Protectant-Avocado-Butter/dp/B09RYRCXKM/ref=zg_bs_g_11060521_d_sccl_29/139-1079897-0747402
80,B07FKQGN7F,"Vanicream Gentle Body Wash, Non-Drying, pH-Balanced Shower Gel, 12 Fl Oz | Formulated without Common Irritants for Sensitive",4.7,13807,11.99,USD,$11.99,,https://www.amazon.com/Vanicream-Formulated-Irritants-Non-Drying-pH-Balanced/dp/B07FKQGN7F/ref=zg_bs_g_11060521_d_sccl_30/139-1079897-0747402
81,B0DT5CJHQ4,,,,,,,,
82,B0013OJUY4,,,,,,,,
83,B0020VJTDG,,,,,,,,
84,B0D4NKT1TH,,,,,,,,
85,B001IAG7G2,,,,,,,,
86,B000RGBWPO,,,,,,,,
87,B004AI97MA,,,,,,,,
88,B08TLGQW7Q,,,,,,,,
89,B0C2XFBN7H,,,,,,,,
90,B07ND4W7WR,,,,,,,,
91,B0DGVP5ZPK,,,,,,,,
92,B0CGYP4GYY,,,,,,,,
93,B0B3FVL358,,,,,,,,
94,B0F8P4CF73,,,,,,,,
95,B0CNFN12RJ,,,,,,,,
96,B0G3XRG17W,,,,,,,,
97,B0G4X32SPX,,,,,,,,
98,B0GSX4BHQ2,,,,,,,,
99,B0BV122GGY,,,,,,,,
100,B0FX5PDSZ2,,,,,,,,
