rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B09V7Z4TJG,"medicube Toner Pads Zero Pore Pad 2.0 for Exfoliation and Pore Care | Dual-Textured Facial Pad with 4.5% AHA Lactic Acid, 0.4",4.6,30411,25052.0,KRW,"KRW 25,052",,https://www.amazon.com/medicube-Toner-Pads-Zero-Exfoliation/dp/B09V7Z4TJG/ref=zg_bs_g_beauty_d_sccl_1/522-6359190-8763962
2,B08WR5CPNB,"Maybelline Mascara, Lash Sensational Sky High Volumizing Thickening, Black | With Bamboo Extract, Eyelash Lengthening, Flake-",4.3,36923,14561.0,KRW,"KRW 14,561",,https://www.amazon.com/Maybelline-Sensational-Volumising-Lengthening-Flake-Free/dp/B08WR5CPNB/ref=zg_bs_g_beauty_d_sccl_2/522-6359190-8763962
3,B0DGPSZVW3,"medicube Jelly Cream with Collagen & Niacinamide, 1.69 fl.oz | Freeze-Dried Hydrolyzed Collagen for Skin Barrier Hydration, 2",4.3,15744,25761.0,KRW,"KRW 25,761",,https://www.amazon.com/medicube-Collagen-Niacinamide-Freeze-Dried-Hydrolyzed/dp/B0DGPSZVW3/ref=zg_bs_g_beauty_d_sccl_3/522-6359190-8763962
4,B0DGTMR754,"medicube Jelly Gel Mask with Salmon DNA PDRN Pink Collagen, 4EA | Overnight Face Mask for Glass Glow Skin - Elasticity, Hydra",4.5,12397,13982.0,KRW,"KRW 13,982",,https://www.amazon.com/medicube-overnight-elasticity-hydrating-moisturizing/dp/B0DGTMR754/ref=zg_bs_g_beauty_d_sccl_4/522-6359190-8763962
5,B0CNS45JBW,Lynx Fine Fragrance Collection Black Vanilla Premium Body Spray 150 ml,4.6,3146,6534.0,KRW,"KRW 6,534",,https://www.amazon.com/Lynx-Fragrance-Collection-Deodorant-Bodyspray/dp/B0CNS45JBW/ref=zg_bs_g_beauty_d_sccl_5/522-6359190-8763962
6,B001B0OJXM,"NIVEA SUN Protect & Moisture Sun Spray SPF 50+ (200ml), Moisturising Suncream Spray with Vitamin C and Hyaluron, Immediate UV",4.6,9360,9259.0,KRW,"KRW 9,259",,https://www.amazon.com/NIVEA-Moisturising-Immediate-Protection-Fast-Absorbing/dp/B001B0OJXM/ref=zg_bs_g_beauty_d_sccl_6/522-6359190-8763962
7,B0GHMZXX8Y,"medicube PDRN Pink Collagen Volume Multi Balm Stick - Face & Body Balm | Volufiline, PDRN, NAD, Collagen - Under-Eyes, Neck,",3.9,2481,49469.0,KRW,"KRW 49,469",,https://www.amazon.com/medicube-PDRN-Collagen-Multi-Stick/dp/B0GHMZXX8Y/ref=zg_bs_g_beauty_d_sccl_7/522-6359190-8763962
8,B0DBF65JYY,medicube PDRN Pink Peptide Serum with Salmon DNA | Pink Glow Serum - Peptides & Niacinamide for Hydration & Firm-Looking Skin,4.6,21049,27236.0,KRW,"KRW 27,236",,https://www.amazon.com/medicube-PDRN-Pink-Peptide-Serum/dp/B0DBF65JYY/ref=zg_bs_g_beauty_d_sccl_8/522-6359190-8763962
9,B00UYJGYCK,"Rimmel 60 Seconds Super Shine Nail Polish, 740 Clear, Quick-Dry Nail Polish, Ultra-Shiny Finish, Easy to Apply, Vibrant Colou",4.4,79690,8942.0,KRW,"KRW 8,942",,https://www.amazon.com/Rimmel-Quick-Dry-Ultra-Shiny-Long-Wearing-Improved/dp/B00UYJGYCK/ref=zg_bs_g_beauty_d_sccl_9/522-6359190-8763962
10,B07C5R51Q9,CeraVe Hydrating Cleanser for Normal to Dry Skin with Hyaluronic Acid 236ml | Gentle Non-Foaming Face Wash Enriched with 3 Es,4.6,57514,23334.0,KRW,"KRW 23,334",,https://www.amazon.com/CeraVe-Hydrating-Hyaluronic-Essential-Ceramides/dp/B07C5R51Q9/ref=zg_bs_g_beauty_d_sccl_10/522-6359190-8763962
11,B01M6UUOY2,"Garnier Micellar Water 700ml, All-in-One Face Cleanser & Makeup Remover | Gentle Face and Eye Makeup Remover Suitable For All",4.7,22041,9334.0,KRW,"KRW 9,334",,https://www.amazon.com/Garnier-Micellar-Water-Sensitive-700ml/dp/B01M6UUOY2/ref=zg_bs_g_beauty_d_sccl_11/522-6359190-8763962
12,B0G35QMQ82,"Schwarzkopf LIVE Intense Colour Hair Dye, 099 Deep Black | Permanent Black Hair Dye, HaptiQ Anti-Damage System, Long-Lasting",4.7,170,12134.0,KRW,"KRW 12,134",,https://www.amazon.com/Schwarzkopf-LIVE-Intense-Long-lasting-Permanent/dp/B0G35QMQ82/ref=zg_bs_g_beauty_d_sccl_12/522-6359190-8763962
13,B0CNQ4DJRV,"L'Oréal Paris Setting Spray, Infallible 3-Second Makeup Mist for Face, 75ml | Upto To 36 Hour Makeup Wear, Waterproof and Swe",4.4,8359,26116.0,KRW,"KRW 26,116",,https://www.amazon.com/Paris-Infallible-Long-Lasting-lightweight-non-sticky/dp/B0CNQ4DJRV/ref=zg_bs_g_beauty_d_sccl_13/522-6359190-8763962
